timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label_numeric,label_coor,coordinate
493694885,,,,-55.0,,,
493693294,-53.0,-70.0,-50.0,-56.0,,,
493689339,-52.0,-69.0,-55.0,-58.0,,,
493695286,-54.0,-70.0,-55.0,-60.0,,,
493690006,-53.0,-70.0,-54.0,-57.0,,,
493695606,-52.0,-70.0,-54.0,-59.0,,,
493689174,-46.0,-73.0,-59.0,-60.0,,,
493691286,-53.0,-70.0,-54.0,-60.0,,,
493689963,-54.0,-70.0,-54.0,-54.0,,,
493690688,-53.0,-70.0,-54.0,-53.0,,,
493695432,-53.0,-70.0,-54.0,-60.0,,,
493692386,-53.0,-70.0,-52.0,-58.0,,,
493689524,-53.0,-70.0,-55.0,-58.0,,,
493691300,-53.0,-70.0,-54.0,-60.0,,,
493692415,-54.0,-70.0,-51.0,-60.0,,,
493689483,-53.0,-70.0,-55.0,-58.0,,,
493689221,-54.0,-70.0,-55.0,-59.0,,,
493695184,-54.0,-70.0,-54.0,-58.0,,,
493690658,-54.0,-70.0,-54.0,-59.0,,,
493692517,-54.0,-70.0,-54.0,-60.0,,,
493695344,-53.0,-70.0,-52.0,-61.0,,,
493690792,-53.0,-70.0,-54.0,-59.0,,,
493690748,-53.0,-70.0,-54.0,-59.0,,,
493694317,-53.0,-70.0,-54.0,-61.0,,,
493695198,-53.0,-70.0,-54.0,-60.0,,,
493692532,-54.0,-70.0,-54.0,-60.0,,,
493694039,-43.0,-70.0,-54.0,-55.0,,,
493694184,-53.0,-69.0,-54.0,-60.0,,,
493694624,-53.0,-70.0,-54.0,-61.0,,,
493694551,-45.0,-70.0,-54.0,-56.0,,,
493691696,-54.0,-70.0,-54.0,-59.0,,,
493695064,-53.0,-70.0,-51.0,-60.0,,,
493691111,-53.0,-70.0,-54.0,-58.0,,,
493693979,-53.0,-70.0,-54.0,-60.0,,,
493692604,-54.0,-70.0,-54.0,-60.0,,,
493694610,-54.0,-70.0,-54.0,-59.0,,,
493693728,-53.0,-70.0,-52.0,-58.0,,,
493690673,-54.0,-70.0,-54.0,-59.0,,,
493692094,-45.0,-70.0,-54.0,-60.0,,,
493691169,-54.0,-70.0,-55.0,-58.0,,,
493694244,-54.0,-70.0,-54.0,-61.0,,,
493691271,-54.0,-70.0,-54.0,-58.0,,,
493694946,-53.0,-70.0,-54.0,-61.0,,,
493691872,-54.0,-70.0,-52.0,-60.0,,,
493690300,-53.0,-70.0,-54.0,-60.0,,,
493694826,-53.0,-70.0,-54.0,-61.0,,,
493691462,-54.0,-70.0,-54.0,-60.0,,,
493693149,-53.0,-70.0,-54.0,-60.0,,,
493695403,-53.0,-70.0,-54.0,-60.0,,,
493690166,-54.0,-70.0,-54.0,-60.0,,,
493695316,-54.0,-70.0,-54.0,-61.0,,,
493693686,-54.0,-70.0,-54.0,-61.0,,,
493692124,-45.0,-70.0,-54.0,-53.0,,,
493690806,-54.0,-70.0,-54.0,-59.0,,,
493695475,-52.0,-70.0,-52.0,-56.0,,,
493693046,-53.0,-70.0,-54.0,-61.0,,,
493694536,-53.0,-70.0,-54.0,-61.0,,,
493694009,-53.0,-70.0,-54.0,-60.0,,,
493695678,-54.0,-71.0,-55.0,-59.0,,,
493693935,-54.0,-70.0,-54.0,-61.0,,,
493695388,-53.0,-70.0,-54.0,-58.0,,,
493694229,-53.0,-69.0,-52.0,-59.0,,,
493692619,-54.0,-70.0,-54.0,-60.0,,,
493689613,-53.0,-70.0,-54.0,-58.0,,,
493691083,-54.0,-70.0,-54.0,-60.0,,,
493694433,-53.0,-70.0,-52.0,-59.0,,,
493692035,-53.0,-70.0,-54.0,-60.0,,,
493694096,-53.0,-70.0,-52.0,-58.0,,,
493692855,-53.0,-70.0,-54.0,-60.0,,,
493689949,-53.0,-70.0,-54.0,-60.0,,,
493690703,-54.0,-70.0,-54.0,-59.0,,,
493692663,-53.0,-70.0,-54.0,-59.0,,,
493694111,-41.0,-70.0,-53.0,-60.0,,,
493689209,-54.0,-71.0,-56.0,-60.0,,,
493693905,-53.0,-70.0,-54.0,-60.0,,,
493695125,-46.0,-70.0,-54.0,-60.0,,,
493691360,-54.0,-70.0,-54.0,-60.0,,,
493691242,-53.0,-70.0,-54.0,-60.0,,,
493691637,-53.0,-70.0,-54.0,-60.0,,,
493691740,-54.0,-70.0,-54.0,-60.0,,,
493689257,-52.0,-67.0,,-56.0,,,
493693758,-53.0,-70.0,-54.0,-61.0,,,
493690588,-45.0,-70.0,-54.0,-55.0,,,
493690270,-53.0,-70.0,-54.0,-60.0,,,
493689642,-53.0,-70.0,-54.0,-57.0,,,
493693266,-53.0,-70.0,-54.0,-61.0,,,
493691490,-53.0,-70.0,-54.0,-56.0,,,
493695734,-52.0,-69.0,-56.0,-61.0,,,
493692957,-54.0,-70.0,-54.0,-61.0,,,
493691946,-54.0,-70.0,-54.0,-60.0,,,
493693016,-54.0,-70.0,-54.0,-61.0,,,
493693600,-53.0,-70.0,-54.0,-60.0,,,
493692239,-53.0,-70.0,-54.0,-60.0,,,
493691887,-54.0,-70.0,-54.0,-60.0,,,
493690386,-54.0,-70.0,-50.0,-60.0,,,
493692737,-53.0,-70.0,-54.0,-61.0,,,
493691433,-53.0,-69.0,-54.0,-60.0,,,
493693846,-53.0,-70.0,-54.0,-61.0,,,
493691198,-53.0,-70.0,-54.0,-60.0,,,
493689162,-54.0,-72.0,-58.0,-61.0,,,
493690430,-53.0,-70.0,-54.0,-58.0,,,
493694462,-53.0,-70.0,-54.0,-61.0,,,
493690092,-53.0,-70.0,-54.0,-58.0,,,
493692869,-54.0,-70.0,-54.0,-60.0,,,
493690865,-45.0,-70.0,-54.0,-60.0,,,
493694024,-53.0,-70.0,-54.0,-58.0,,,
493690487,-53.0,-70.0,-54.0,-60.0,,,
493691140,-54.0,-70.0,-54.0,-60.0,,,
493694580,-53.0,-70.0,-54.0,-61.0,,,
493693876,-46.0,-70.0,-54.0,-61.0,,,
493692634,-53.0,-70.0,-54.0,-60.0,,,
493690501,-53.0,-70.0,-54.0,-60.0,,,
493693339,-53.0,-70.0,-55.0,-58.0,,,
493690078,-53.0,-70.0,-54.0,-60.0,,,
493689439,-53.0,-70.0,-55.0,-58.0,,,
493689627,-53.0,-70.0,-54.0,-56.0,,,
493691154,-53.0,-70.0,-54.0,-55.0,,,
493690850,-53.0,-70.0,-51.0,-60.0,,,
493691725,-54.0,-69.0,-52.0,-60.0,,,
493692006,-54.0,-70.0,-54.0,-60.0,,,
493691710,-54.0,-70.0,-54.0,-58.0,,,
493690063,-53.0,-70.0,-54.0,-57.0,,,
493692648,-53.0,-70.0,-52.0,-60.0,,,
493693134,-54.0,-70.0,-50.0,-58.0,,,
493695019,-53.0,-69.0,-54.0,-59.0,,,
493693773,-53.0,-70.0,-54.0,-61.0,,,
493693061,-54.0,-70.0,-54.0,-60.0,,,
493694405,-53.0,-70.0,-54.0,-55.0,,,
493694768,-53.0,-70.0,-54.0,-61.0,,,
493690894,-53.0,-70.0,-54.0,-58.0,,,
493691184,-53.0,-70.0,-54.0,-60.0,,,
493694199,-53.0,-69.0,-52.0,-57.0,,,
493693091,-54.0,-70.0,-54.0,-61.0,,,
493692298,-45.0,-70.0,-54.0,-56.0,,,
493694740,-53.0,-70.0,-54.0,-61.0,,,
493692254,-53.0,-70.0,-52.0,-60.0,,,
493690953,-53.0,-70.0,-50.0,-58.0,,,
493694754,-53.0,-70.0,-54.0,-61.0,,,
493694931,-54.0,-70.0,-54.0,-61.0,,,
493694566,-53.0,-70.0,-54.0,-59.0,,,
493694141,-53.0,-70.0,-54.0,-55.0,,,
493692927,-54.0,-70.0,-54.0,-61.0,,,
493695446,-52.0,-70.0,-54.0,-60.0,,,
493694595,-53.0,-70.0,-54.0,-61.0,,,
493694886,-53.0,-70.0,-49.0,,,,
493693628,-53.0,-70.0,-54.0,-61.0,,,
493690717,-54.0,-70.0,-53.0,-53.0,,,
493691666,-54.0,-70.0,-54.0,-59.0,,,
493693279,-53.0,-70.0,-54.0,-60.0,,,
493695358,-53.0,-70.0,-54.0,-60.0,,,
493693483,-53.0,-70.0,-54.0,-55.0,,,
493695535,-52.0,-70.0,-54.0,-59.0,,,
493693890,-53.0,-70.0,-54.0,-60.0,,,
493692444,-54.0,-70.0,-54.0,-60.0,,,
493693221,-53.0,-70.0,-54.0,-60.0,,,
493691448,-54.0,-70.0,-54.0,-60.0,,,
493691054,-53.0,-70.0,-54.0,-60.0,,,
493691931,-54.0,-71.0,-54.0,-60.0,,,
493692810,-54.0,-70.0,-54.0,-56.0,,,
493692430,-53.0,-70.0,-54.0,-60.0,,,
493690763,-45.0,-70.0,-54.0,-59.0,,,
493690821,-53.0,-70.0,-54.0,-52.0,,,
493693743,-53.0,-70.0,-54.0,-61.0,,,
493692313,-54.0,-70.0,-54.0,-60.0,,,
493694506,-53.0,-70.0,-50.0,-61.0,,,
493693585,-53.0,-70.0,-54.0,-58.0,,,
493690923,-53.0,-71.0,-54.0,-55.0,,,
493693207,-53.0,-70.0,-54.0,-55.0,,,
493694638,-53.0,-70.0,-54.0,-59.0,,,
493690644,-54.0,-70.0,-54.0,-59.0,,,
493694214,-53.0,-69.0,-54.0,-60.0,,,
493694782,-53.0,-70.0,-54.0,-61.0,,,
493691011,-53.0,-70.0,-54.0,-60.0,,,
493693949,-53.0,-70.0,-54.0,-60.0,,,
493689730,-53.0,-70.0,-54.0,-59.0,,,
493695257,-45.0,-70.0,-54.0,-61.0,,,
493690034,-53.0,-70.0,-54.0,-60.0,,,
493693177,-53.0,-70.0,-54.0,-60.0,,,
493690330,-53.0,-70.0,-55.0,-55.0,,,
493692576,-54.0,-70.0,-54.0,-60.0,,,
493691769,-53.0,-70.0,-54.0,-60.0,,,
493691374,-43.0,-70.0,-54.0,-55.0,,,
493689283,-53.0,-68.0,-54.0,-59.0,,,
493689599,-53.0,-71.0,-54.0,-58.0,,,
493689511,-52.0,-70.0,-55.0,-59.0,,,
493691536,-53.0,-70.0,-54.0,-60.0,,,
493691125,-53.0,-70.0,-54.0,-60.0,,,
493694447,-53.0,-70.0,-54.0,-56.0,,,
493693658,-53.0,-70.0,-54.0,-60.0,,,
493692283,-54.0,,-52.0,-60.0,,,
493690474,-53.0,-70.0,-55.0,-55.0,,,
493689832,-54.0,-70.0,-54.0,-60.0,,,
493692546,-53.0,-69.0,-54.0,-60.0,,,
493694915,-53.0,-70.0,-54.0,-61.0,,,
493694170,-53.0,-70.0,-54.0,-59.0,,,
493691651,-53.0,-70.0,-52.0,-60.0,,,
493689687,-44.0,-70.0,-54.0,-59.0,,,
493694302,-53.0,-70.0,-53.0,-59.0,,,
493692064,-54.0,-70.0,-54.0,-60.0,,,
493693163,-53.0,-70.0,-54.0,-60.0,,,
493692751,-54.0,-70.0,-50.0,-61.0,,,
493694652,-53.0,-70.0,-54.0,-61.0,,,
493689184,-54.0,-73.0,-58.0,-62.0,,,
493692780,-54.0,-70.0,-54.0,-61.0,,,
493695111,-54.0,-70.0,-52.0,-60.0,,,
493690544,-54.0,-70.0,-53.0,-60.0,,,
493692342,-53.0,-70.0,-54.0,-60.0,,,
493694841,-54.0,-70.0,-54.0,-61.0,,,
493692165,-45.0,-70.0,-54.0,-55.0,,,
493691549,-53.0,-70.0,-54.0,-60.0,,,
493690516,-53.0,-70.0,-55.0,-60.0,,,
493693309,-54.0,-70.0,-54.0,-58.0,,,
493692195,-54.0,-70.0,-54.0,-60.0,,,
493689977,-53.0,-70.0,-54.0,-59.0,,,
493689775,-54.0,-70.0,-54.0,-59.0,,,
493689561,-52.0,-70.0,-54.0,-59.0,,,
493692942,-54.0,-70.0,-54.0,-60.0,,,
493693816,-53.0,-70.0,-53.0,-61.0,,,
493691976,-54.0,-70.0,-54.0,-60.0,,,
493695081,,-70.0,-54.0,-56.0,,,
493689497,-53.0,-70.0,-54.0,-58.0,,,
493694332,-53.0,-70.0,-50.0,-61.0,,,
493692400,-45.0,-70.0,-54.0,-53.0,,,
493692841,-45.0,-70.0,-54.0,-61.0,,,
493693251,-53.0,-70.0,-54.0,-61.0,,,
493691419,-54.0,-70.0,-54.0,-60.0,,,
493694812,-43.0,-70.0,-54.0,-61.0,,,
493691069,-53.0,-70.0,,,,,
493689992,-54.0,-71.0,-52.0,-59.0,,,
493691039,-54.0,-70.0,-54.0,-60.0,,,
493690938,-53.0,-70.0,-54.0,-60.0,,,
493695461,-52.0,-71.0,-55.0,-59.0,,,
493689233,-54.0,-70.0,-53.0,-62.0,,,
493693802,-53.0,-70.0,-54.0,-61.0,,,
493695301,-53.0,-70.0,-54.0,-61.0,,,
493690020,-54.0,-70.0,-54.0,-56.0,,,
493693425,-45.0,-70.0,-54.0,-60.0,,,
493689311,-54.0,-68.0,-54.0,-58.0,,,
493691331,-54.0,-70.0,-54.0,-60.0,,,
493689672,-52.0,-70.0,-55.0,-59.0,,,
493695242,-54.0,-70.0,-54.0,-61.0,,,
493694521,-53.0,-70.0,-54.0,-61.0,,,
493692209,-53.0,-70.0,-54.0,-60.0,,,
493693120,-54.0,-70.0,-54.0,-60.0,,,
493694901,-53.0,-70.0,,,,,
493694871,-53.0,-70.0,-54.0,-61.0,,,
493693964,-53.0,-71.0,-52.0,-58.0,,,
493692489,-54.0,-70.0,-54.0,-60.0,,,
493692079,-54.0,-70.0,-54.0,-58.0,,,
493692150,-54.0,-70.0,-54.0,-60.0,,,
493693353,-45.0,-70.0,-54.0,-60.0,,,
493695212,-53.0,-70.0,-54.0,-60.0,,,
493692707,-43.0,-70.0,-54.0,-61.0,,,
493695621,-52.0,-70.0,-55.0,-58.0,,,
493695228,-52.0,-70.0,-54.0,-61.0,,,
493693469,-52.0,-70.0,-54.0,-60.0,,,
493694156,-53.0,-70.0,-54.0,-60.0,,,
493692971,-53.0,-70.0,-51.0,-56.0,,,
493691991,-43.0,-70.0,-52.0,-60.0,,,
493691404,-53.0,-70.0,-51.0,-60.0,,,
493689715,-53.0,,-54.0,-59.0,,,
493692224,-54.0,-70.0,-54.0,-55.0,,,
493691829,-53.0,-70.0,-54.0,-59.0,,,
493693556,-53.0,-70.0,-54.0,-60.0,,,
493692826,-54.0,-70.0,-54.0,-61.0,,,
493690614,-53.0,-70.0,-54.0,-60.0,,,
493689861,-45.0,-70.0,-54.0,-55.0,,,
493694725,-46.0,-70.0,-54.0,-56.0,,,
493689150,-54.0,-72.0,-56.0,-57.0,,,
493695004,-53.0,-70.0,-54.0,-61.0,,,
493695550,-53.0,-70.0,-54.0,-60.0,,,
493689804,-54.0,-70.0,-54.0,-59.0,,,
493690255,-54.0,-70.0,-54.0,-60.0,,,
493692050,-53.0,-70.0,-54.0,-58.0,,,
493689586,-53.0,-70.0,-54.0,-58.0,,,
493692884,-54.0,-70.0,-54.0,-61.0,,,
493694390,-53.0,-70.0,-54.0,-59.0,,,
493690416,-53.0,-70.0,-54.0,-55.0,,,
493699497,-47.0,-78.0,-55.0,-68.0,,,
493699759,-55.0,-79.0,-55.0,-66.0,,,
493699174,-55.0,-76.0,-54.0,-66.0,,,
493705072,-56.0,-79.0,-55.0,-67.0,,,
493704780,-47.0,-80.0,-54.0,-62.0,,,
493701981,-55.0,-80.0,-54.0,-67.0,,,
493701705,-55.0,-80.0,-54.0,-61.0,,,
493698873,-53.0,-79.0,-55.0,-69.0,,,
493703732,-55.0,-79.0,-55.0,-67.0,,,
493699715,-55.0,-78.0,-51.0,-68.0,,,
493699830,-55.0,-78.0,-55.0,-68.0,,,
493705014,-55.0,-78.0,-54.0,-67.0,,,
493704535,-48.0,-80.0,-54.0,-62.0,,,
493704838,-55.0,-80.0,-54.0,-67.0,,,
493705232,-54.0,-76.0,-54.0,-68.0,,,
493704679,-55.0,-80.0,-55.0,-67.0,,,
493700990,-55.0,-78.0,-54.0,-67.0,,,
493700050,-50.0,-78.0,-54.0,-63.0,,,
493704795,-55.0,-80.0,-54.0,-67.0,,,
493699816,-55.0,-79.0,-55.0,-68.0,,,
493698712,-56.0,-78.0,-55.0,-67.0,,,
493705350,-55.0,-73.0,-55.0,-64.0,,,
493698902,,,-54.0,-68.0,,,
493702245,-55.0,-79.0,-55.0,-67.0,,,
493699804,-50.0,-78.0,-55.0,-68.0,,,
493701676,-55.0,-79.0,-54.0,-65.0,,,
493704985,-55.0,-80.0,-54.0,-67.0,,,
493699789,-55.0,-78.0,-55.0,-68.0,,,
493699130,-55.0,-77.0,-54.0,-67.0,,,
493701297,,,-52.0,-67.0,,,
493700345,-55.0,-78.0,-55.0,-65.0,,,
493702112,-55.0,-80.0,-54.0,-67.0,,,
493700170,-55.0,-78.0,-52.0,-60.0,,,
493704505,-55.0,-80.0,-54.0,-67.0,,,
493698976,-54.0,-78.0,-54.0,-69.0,,,
493699263,-54.0,-81.0,-55.0,-68.0,,,
493704212,-55.0,-79.0,-55.0,-67.0,,,
493705336,-53.0,-73.0,-55.0,-66.0,,,
493703031,-55.0,-79.0,-54.0,-67.0,,,
493700740,-55.0,-78.0,-55.0,-62.0,,,
493702785,-55.0,-80.0,-54.0,-67.0,,,
493702259,-55.0,-79.0,-54.0,-62.0,,,
493700948,-55.0,-78.0,-53.0,-67.0,,,
493701196,-55.0,-77.0,-55.0,-67.0,,,
493703455,-43.0,-79.0,-54.0,-67.0,,,
493700404,-55.0,-78.0,-55.0,-64.0,,,
493702974,-55.0,-80.0,-54.0,-67.0,,,
493699744,-55.0,-78.0,-55.0,-67.0,,,
493700005,-55.0,-79.0,-53.0,-64.0,,,
493700507,-55.0,-78.0,-53.0,-66.0,,,
493704635,-55.0,-80.0,-54.0,-67.0,,,
493702683,-45.0,-80.0,-54.0,-67.0,,,
493701500,-55.0,-79.0,-54.0,-67.0,,,
493704594,-55.0,-80.0,-54.0,-65.0,,,
493701819,-55.0,-80.0,-54.0,-62.0,,,
493700623,-55.0,-78.0,-55.0,-67.0,,,
493699846,-55.0,-77.0,-55.0,-67.0,,,
493704910,-55.0,-80.0,-52.0,-67.0,,,
493699612,-55.0,-79.0,-55.0,-66.0,,,
493700859,-50.0,-78.0,-55.0,-67.0,,,
493702960,-50.0,-79.0,-54.0,-67.0,,,
493703046,-55.0,-79.0,-54.0,-68.0,,,
493705292,-55.0,-81.0,-54.0,-68.0,,,
493701225,-55.0,-78.0,-55.0,-65.0,,,
493699889,-56.0,-77.0,-55.0,-63.0,,,
493703076,-55.0,-79.0,-54.0,-63.0,,,
493702009,-55.0,-80.0,-54.0,-67.0,,,
493705204,-55.0,-78.0,-55.0,-68.0,,,
493701848,-55.0,-80.0,-51.0,-67.0,,,
493703880,-55.0,-79.0,-54.0,-67.0,,,
493705086,-56.0,-78.0,-55.0,-67.0,,,
493698947,-55.0,-79.0,-55.0,-69.0,,,
493700934,-55.0,-78.0,-55.0,-67.0,,,
493703909,-55.0,-80.0,-55.0,-67.0,,,
493698990,-55.0,-79.0,-52.0,-67.0,,,
493704197,-48.0,,-54.0,-62.0,,,
493703194,-55.0,-80.0,-55.0,-68.0,,,
493699511,-55.0,-78.0,-55.0,-68.0,,,
493701602,-55.0,-79.0,-52.0,-67.0,,,
493704315,-55.0,-80.0,-55.0,-67.0,,,
493703179,-55.0,-80.0,-54.0,-66.0,,,
493702599,-55.0,-79.0,-55.0,-67.0,,,
493702989,-45.0,-79.0,-54.0,-62.0,,,
493704416,-55.0,-80.0,-54.0,-67.0,,,
493699077,-48.0,-78.0,-55.0,-67.0,,,
493704445,-55.0,-80.0,-54.0,-67.0,,,
493704168,-55.0,-79.0,-54.0,-67.0,,,
493700961,-48.0,-78.0,-54.0,-67.0,,,
493699307,-55.0,-79.0,-55.0,-67.0,,,
493705044,-56.0,-80.0,-53.0,,,,
493700697,-55.0,-78.0,-54.0,-68.0,,,
493700608,-55.0,-78.0,-55.0,-67.0,,,
493704389,-55.0,-80.0,-54.0,-62.0,,,
493703309,-55.0,-79.0,-55.0,-62.0,,,
493704622,-55.0,-80.0,-53.0,-67.0,,,
493703090,-55.0,-80.0,-54.0,-68.0,,,
493699034,-55.0,-76.0,-54.0,-66.0,,,
493703120,-55.0,-80.0,-54.0,-67.0,,,
493699366,-55.0,-78.0,-55.0,-67.0,,,
493705277,-56.0,-77.0,-54.0,-67.0,,,
493700537,-55.0,-78.0,-54.0,-68.0,,,
493702871,-55.0,-79.0,-53.0,-63.0,,,
493704011,-55.0,-80.0,-54.0,-67.0,,,
493699527,-55.0,-79.0,-55.0,-63.0,,,
493701240,-55.0,-78.0,-54.0,-67.0,,,
493705146,-48.0,-79.0,-55.0,-66.0,,,
493704330,-46.0,-80.0,-55.0,-59.0,,,
493699062,-55.0,-77.0,-54.0,-67.0,,,
493698962,-55.0,-77.0,-55.0,,,,
493699656,-56.0,-79.0,-53.0,-68.0,,,
493701298,-55.0,-77.0,,,,,
493699946,-55.0,-78.0,-55.0,-68.0,,,
493699145,-55.0,-76.0,-53.0,-67.0,,,
493699919,-55.0,-78.0,-55.0,-68.0,,,
493703340,-55.0,-79.0,-54.0,-67.0,,,
493702465,-56.0,-79.0,-55.0,-67.0,,,
493701544,-55.0,-80.0,-54.0,-67.0,,,
493705116,-55.0,-80.0,-55.0,-62.0,,,
493700064,-55.0,-79.0,-55.0,-67.0,,,
493702827,-55.0,-79.0,-54.0,-67.0,,,
493703981,-55.0,-80.0,-53.0,-62.0,,,
493703354,-55.0,-79.0,-54.0,-65.0,,,
493703224,-55.0,-79.0,-54.0,-67.0,,,
493702201,-55.0,-79.0,-54.0,-67.0,,,
493701458,-55.0,-79.0,-54.0,-67.0,,,
493700214,-55.0,-78.0,-54.0,-68.0,,,
493702053,-55.0,-80.0,-54.0,-67.0,,,
493701181,-55.0,-78.0,-54.0,-67.0,,,
493698804,-54.0,-77.0,-52.0,-68.0,,,
493700389,-55.0,-78.0,-55.0,-68.0,,,
493699352,-55.0,-78.0,-55.0,-68.0,,,
493698961,,,,-68.0,,,
493705392,-53.0,-74.0,-52.0,-61.0,,,
493703528,-55.0,-79.0,-54.0,-65.0,,,
493698748,-47.0,-75.0,-53.0,-70.0,,,
493703659,-55.0,-79.0,-55.0,-67.0,,,
493699568,-55.0,-79.0,-54.0,-68.0,,,
493700302,-55.0,-78.0,-52.0,-67.0,,,
493703004,-55.0,-79.0,-54.0,-67.0,,,
493703253,,,,-68.0,,,
493699116,-55.0,-76.0,-55.0,-67.0,,,
493701443,-50.0,-79.0,-54.0,,,,
493702274,-55.0,-79.0,-54.0,-67.0,,,
493699090,-55.0,-77.0,-54.0,-68.0,,,
493698832,,-77.0,,,,,
493704822,-55.0,-80.0,-54.0,-66.0,,,
493700272,-55.0,-78.0,-54.0,-66.0,,,
493702216,-55.0,-79.0,-54.0,-67.0,,,
493704971,-55.0,-80.0,-54.0,,,,
493700419,-55.0,-78.0,-54.0,-63.0,,,
493700359,-55.0,-78.0,-55.0,-68.0,,,
493704242,-55.0,-79.0,-55.0,-67.0,,,
493703953,-55.0,-80.0,-54.0,-67.0,,,
493704970,,,,-67.0,,,
493705378,-55.0,-76.0,-55.0,-67.0,,,
493703820,-55.0,-79.0,-54.0,-67.0,,,
493701124,-55.0,-77.0,-54.0,-67.0,,,
493701950,-55.0,-80.0,-54.0,-67.0,,,
493705320,-54.0,-76.0,-52.0,-68.0,,,
493704708,-55.0,-80.0,-54.0,-63.0,,,
493700755,-55.0,-78.0,-55.0,-67.0,,,
493704807,-55.0,-80.0,-54.0,-67.0,,,
493703996,-55.0,-80.0,-54.0,-67.0,,,
493702289,-55.0,-79.0,-53.0,-66.0,,,
493703762,-55.0,-79.0,-54.0,-67.0,,,
493701691,-55.0,-80.0,-54.0,-67.0,,,
493702127,-55.0,-80.0,-52.0,-67.0,,,
493700287,-55.0,-78.0,-53.0,-68.0,,,
493703601,-55.0,-79.0,-54.0,-67.0,,,
493700815,-55.0,-78.0,-55.0,-67.0,,,
493702930,-55.0,-79.0,-54.0,-67.0,,,
493700919,-55.0,-78.0,-54.0,-67.0,,,
493704286,-55.0,-79.0,-53.0,-67.0,,,
493704956,-55.0,-80.0,-54.0,-67.0,,,
493699904,-56.0,-77.0,-53.0,-68.0,,,
493704111,-55.0,-79.0,-52.0,-67.0,,,
493701079,-55.0,-78.0,-55.0,-67.0,,,
493703513,-55.0,-79.0,-54.0,-67.0,,,
493704579,-55.0,-80.0,-54.0,-67.0,,,
493699774,-55.0,-79.0,-55.0,-68.0,,,
493705131,-56.0,-79.0,-54.0,-67.0,,,
493701355,-55.0,-78.0,-52.0,-67.0,,,
493703469,-55.0,-79.0,-52.0,-67.0,,,
493700434,-55.0,-78.0,-54.0,-68.0,,,
493704475,-55.0,-80.0,-54.0,-67.0,,,
493702728,-55.0,-79.0,-54.0,-68.0,,,
493703266,-55.0,-79.0,-55.0,-68.0,,,
493703484,-55.0,-79.0,-54.0,-67.0,,,
493701486,-55.0,-79.0,-54.0,-67.0,,,
493701878,-55.0,-80.0,-54.0,-67.0,,,
493701617,-50.0,-80.0,-54.0,-67.0,,,
493703865,-55.0,-79.0,-54.0,-67.0,,,
493702332,-50.0,-80.0,-54.0,-64.0,,,
493699219,-55.0,-76.0,-54.0,-67.0,,,
493700726,-55.0,-78.0,-55.0,-67.0,,,
493703850,-55.0,-79.0,-54.0,-67.0,,,
493701720,-55.0,-79.0,-54.0,-67.0,,,
493702525,-55.0,-79.0,-55.0,-67.0,,,
493704664,-55.0,-80.0,-52.0,-64.0,,,
493699553,-55.0,-79.0,-54.0,-66.0,,,
493700316,-55.0,-78.0,-54.0,-67.0,,,
493702451,-56.0,-80.0,-55.0,-67.0,,,
493702098,-55.0,-80.0,-54.0,-67.0,,,
493698831,-50.0,,-54.0,-66.0,,,
493704520,-55.0,-80.0,-54.0,-67.0,,,
493703370,-55.0,-80.0,-54.0,-67.0,,,
493701005,-55.0,-78.0,-54.0,-67.0,,,
493700889,-55.0,-78.0,-54.0,-67.0,,,
493701254,-55.0,-78.0,-53.0,-67.0,,,
493701341,-55.0,-78.0,-55.0,-67.0,,,
493698888,-56.0,-78.0,-53.0,-68.0,,,
493704404,-55.0,-80.0,-54.0,-67.0,,,
493700200,-55.0,-77.0,-51.0,-68.0,,,
493699874,-55.0,-78.0,-55.0,-68.0,,,
493699248,-54.0,-80.0,-54.0,-62.0,,,
493704127,-55.0,-79.0,-54.0,-67.0,,,
493701109,-55.0,-78.0,-54.0,-60.0,,,
493705000,-55.0,-80.0,-54.0,-67.0,,,
493702639,-55.0,-79.0,-55.0,-67.0,,,
493701530,-55.0,-80.0,-54.0,-67.0,,,
493702698,,-79.0,-51.0,-66.0,,,
493701966,-55.0,-80.0,-52.0,-67.0,,,
493701922,-55.0,-80.0,-54.0,-67.0,,,
493701472,-55.0,-79.0,-54.0,-67.0,,,
493699990,-55.0,-79.0,-54.0,-68.0,,,
493700829,-55.0,-78.0,-54.0,-67.0,,,
493701050,-55.0,-78.0,,,,,
493702886,-48.0,-79.0,-55.0,-67.0,,,
493700844,-55.0,-78.0,-53.0,-67.0,,,
493698738,-45.0,-73.0,-55.0,-68.0,,,
493700035,-55.0,-79.0,-54.0,-68.0,,,
493704096,-55.0,-80.0,-54.0,-67.0,,,
493699700,-48.0,-79.0,-55.0,-68.0,,,
493702555,-55.0,-80.0,-54.0,-64.0,,,
493700492,-48.0,-78.0,-54.0,-67.0,,,
493703673,-55.0,-79.0,-54.0,-67.0,,,
493700094,-55.0,-78.0,-54.0,-68.0,,,
493700783,-55.0,-78.0,-55.0,-67.0,,,
493703790,-55.0,-80.0,-54.0,-67.0,,,
493704068,-55.0,-80.0,-55.0,-67.0,,,
493703426,-55.0,-79.0,-54.0,-61.0,,,
493700109,-55.0,-78.0,-54.0,-63.0,,,
493702856,-55.0,-79.0,-54.0,-67.0,,,
493699686,-55.0,-78.0,-55.0,-68.0,,,
