Label,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
24,-70.0,-69.0,-57.0,-60.0
24,-59.0,-67.0,-57.0,-59.0
24,-68.0,-66.0,-54.0,-59.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-58.0,-60.0
24,-68.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-57.0,-55.0
24,-69.0,-67.0,-55.0,
24,-68.0,-66.0,-56.0,-60.0
24,-69.0,-66.0,-56.0,-59.0
24,,-66.0,,
24,-68.0,-66.0,-55.0,-59.0
24,,,-56.0,-61.0
24,-69.0,-67.0,-55.0,-59.0
24,-68.0,-66.0,-57.0,-60.0
24,-69.0,-68.0,-55.0,-60.0
24,-69.0,-66.0,-57.0,-55.0
24,-68.0,-66.0,-54.0,-55.0
24,-68.0,-66.0,-55.0,-60.0
24,-69.0,-67.0,-55.0,-59.0
24,-69.0,-66.0,-54.0,-59.0
24,-68.0,-66.0,-57.0,-59.0
24,-68.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-57.0,-59.0
24,-69.0,-66.0,-55.0,-59.0
24,-57.0,-66.0,-54.0,-56.0
24,-67.0,-67.0,-56.0,-55.0
24,-69.0,-67.0,-57.0,-59.0
24,-70.0,-68.0,-58.0,-60.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-52.0,-53.0
24,-68.0,-66.0,-55.0,-61.0
24,-68.0,-67.0,-54.0,-60.0
24,-68.0,-67.0,-57.0,-59.0
24,-68.0,-67.0,-55.0,-54.0
24,-68.0,-66.0,-57.0,-57.0
24,-69.0,-66.0,-53.0,-58.0
24,-68.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-51.0,-58.0
24,-68.0,-66.0,-56.0,-60.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-56.0,-59.0
24,-69.0,-67.0,-55.0,-54.0
24,-69.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-53.0,-59.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-57.0,-59.0
24,-69.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-56.0,-54.0
24,-61.0,-65.0,-57.0,-60.0
24,-68.0,-66.0,-56.0,
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,,-57.0,-57.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-53.0,-58.0
24,-68.0,-66.0,-57.0,-55.0
24,-68.0,-66.0,-57.0,-59.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-55.0,-60.0
24,-69.0,-67.0,-55.0,-60.0
24,-69.0,-67.0,-57.0,-55.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-55.0,-55.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-57.0,-59.0
24,-68.0,-67.0,-56.0,-60.0
24,-69.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-55.0,-57.0
24,-62.0,-66.0,-56.0,-60.0
24,-68.0,-67.0,-53.0,-60.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-57.0,-59.0
24,-69.0,-66.0,-57.0,-61.0
24,-68.0,-66.0,-50.0,-57.0
24,-68.0,-66.0,-55.0,-59.0
24,-62.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-55.0,-60.0
24,-59.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-52.0,-59.0
24,-68.0,-66.0,-56.0,-61.0
24,-68.0,-68.0,-56.0,-58.0
24,-68.0,-66.0,-57.0,-60.0
24,-69.0,-68.0,-55.0,-60.0
24,-69.0,-66.0,-55.0,-55.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-67.0,-54.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-55.0,-59.0
24,,,-58.0,-61.0
24,-68.0,-67.0,-57.0,-60.0
24,-70.0,-67.0,-57.0,-60.0
24,-69.0,-67.0,-56.0,-60.0
24,-68.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-57.0,-59.0
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-68.0,-56.0,-60.0
24,-62.0,-66.0,-57.0,-55.0
24,-68.0,-66.0,-53.0,-58.0
24,-68.0,-66.0,-57.0,-60.0
24,-69.0,-67.0,-56.0,-58.0
24,-69.0,-68.0,-53.0,-60.0
24,-68.0,-66.0,-57.0,-60.0
24,-69.0,-66.0,-58.0,-59.0
24,-68.0,-66.0,-52.0,-57.0
24,-68.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-55.0,-60.0
24,,,-56.0,-60.0
24,-68.0,-66.0,-53.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-69.0,-67.0,-55.0,-60.0
24,-69.0,-66.0,-54.0,-59.0
24,-68.0,-66.0,-56.0,-61.0
24,-68.0,-66.0,-57.0,-54.0
24,-69.0,-67.0,-57.0,-60.0
24,-60.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-55.0,
24,-68.0,-66.0,-56.0,-59.0
24,,,,-59.0
24,-67.0,-67.0,-57.0,-61.0
24,-69.0,-68.0,-55.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-59.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-56.0,-60.0
24,-70.0,-67.0,-57.0,-60.0
24,-69.0,-66.0,-55.0,-58.0
24,-69.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-52.0,-58.0
24,-61.0,-66.0,-55.0,-60.0
24,-69.0,-66.0,-56.0,-59.0
24,-69.0,-66.0,-57.0,-61.0
24,-68.0,-66.0,-55.0,-59.0
24,-59.0,-67.0,-55.0,
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-55.0,-59.0
24,,,-57.0,-59.0
24,-68.0,-66.0,-55.0,-61.0
24,-67.0,-67.0,-54.0,-60.0
24,-68.0,-66.0,-55.0,-60.0
24,-70.0,-67.0,-55.0,-58.0
24,-68.0,-66.0,-55.0,-57.0
24,-60.0,-68.0,-52.0,-58.0
24,-69.0,-67.0,-58.0,-60.0
24,-69.0,-66.0,-58.0,-53.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-56.0,-55.0
24,,,,-60.0
24,-68.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-58.0,-60.0
24,-68.0,-66.0,-56.0,-59.0
24,,-66.0,,
24,-69.0,-66.0,-58.0,-60.0
24,-68.0,-66.0,-53.0,-58.0
24,-68.0,-68.0,-57.0,-60.0
24,-69.0,-66.0,-56.0,-58.0
24,-61.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-54.0,-60.0
24,-69.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-56.0,-59.0
24,-69.0,-66.0,-55.0,-59.0
24,-69.0,-68.0,-56.0,-60.0
24,-59.0,-66.0,-56.0,-59.0
24,-69.0,-66.0,-57.0,-54.0
24,-68.0,-66.0,-55.0,-61.0
24,-68.0,-66.0,-51.0,-55.0
24,-69.0,-67.0,-55.0,-60.0
24,-68.0,-67.0,-56.0,-60.0
24,,,-58.0,-60.0
24,-69.0,-66.0,-56.0,-60.0
24,-68.0,-67.0,-57.0,-56.0
24,-68.0,-66.0,-51.0,-57.0
24,-69.0,-66.0,-56.0,-60.0
24,-68.0,-67.0,-53.0,-60.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-56.0,-57.0
24,-68.0,-67.0,-57.0,-61.0
24,-67.0,-67.0,-56.0,-60.0
24,-68.0,-66.0,-58.0,-60.0
24,-69.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-57.0,-60.0
24,-70.0,-67.0,-58.0,-61.0
24,-68.0,-66.0,-55.0,-60.0
24,,,,-59.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-66.0,-55.0,-60.0
24,-67.0,-66.0,-56.0,-62.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-56.0,-61.0
24,-69.0,-67.0,-58.0,-55.0
24,,,-55.0,-60.0
24,-68.0,-66.0,-57.0,-60.0
24,,,,-60.0
24,-68.0,-66.0,-56.0,-61.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-55.0,-54.0
24,-68.0,-66.0,-55.0,-57.0
24,-60.0,-66.0,-55.0,-60.0
24,-70.0,-68.0,-57.0,-55.0
24,-68.0,-66.0,-54.0,-55.0
24,,,-56.0,-60.0
24,-69.0,-68.0,-56.0,-60.0
24,-68.0,-66.0,-55.0,-59.0
24,-67.0,-67.0,-56.0,-55.0
24,-68.0,-66.0,-53.0,-58.0
24,-69.0,-66.0,-56.0,-59.0
24,-70.0,-68.0,-57.0,-55.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-54.0,-55.0
24,-68.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-55.0,-54.0
24,-68.0,-66.0,-55.0,-60.0
24,-69.0,-68.0,-53.0,-60.0
24,-69.0,-66.0,-55.0,-59.0
24,-58.0,-68.0,-57.0,-60.0
24,-69.0,-68.0,-51.0,
24,-69.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-69.0,-68.0,-53.0,-60.0
24,-70.0,-67.0,-57.0,-61.0
24,-68.0,-66.0,-56.0,-59.0
24,,,-57.0,-61.0
24,-69.0,-68.0,-51.0,
24,-70.0,-67.0,-55.0,-58.0
24,-68.0,-66.0,-53.0,-60.0
24,-68.0,-66.0,,
24,,,-58.0,-60.0
24,-68.0,-66.0,-55.0,-61.0
24,-69.0,-66.0,-56.0,-60.0
24,-70.0,-69.0,-57.0,-60.0
24,-67.0,-67.0,-54.0,-60.0
24,-68.0,-66.0,-56.0,-59.0
24,-70.0,-67.0,-57.0,-59.0
24,-70.0,-69.0,-57.0,-60.0
24,-62.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-53.0,-60.0
24,-61.0,-66.0,-56.0,-60.0
24,-69.0,-66.0,-58.0,-59.0
24,-68.0,-66.0,-58.0,-59.0
24,-69.0,-68.0,-56.0,-60.0
24,-57.0,-66.0,-54.0,-56.0
24,-68.0,-65.0,-55.0,-60.0
24,-68.0,-66.0,-58.0,-60.0
24,-68.0,-66.0,-53.0,-60.0
24,-69.0,-66.0,-55.0,-59.0
24,-60.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-53.0,-58.0
24,-69.0,-66.0,-53.0,-58.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-56.0,-60.0
24,-68.0,-66.0,-55.0,-54.0
24,-63.0,-67.0,-55.0,-60.0
24,-68.0,-66.0,-56.0,-61.0
24,-68.0,-66.0,-55.0,
24,-68.0,-66.0,-56.0,-59.0
24,-60.0,-68.0,-52.0,-58.0
24,-58.0,-66.0,-57.0,-60.0
24,-69.0,-66.0,-58.0,-60.0
24,-68.0,-66.0,-57.0,-60.0
24,-68.0,-66.0,-54.0,-60.0
24,-68.0,-66.0,-58.0,-54.0
24,-68.0,-66.0,-57.0,-60.0
24,-69.0,-66.0,-58.0,-60.0
24,-68.0,-66.0,-55.0,-55.0
24,-70.0,-67.0,-57.0,-61.0
24,-68.0,-67.0,-57.0,-59.0
24,-68.0,-66.0,-53.0,-58.0
24,-69.0,-66.0,-56.0,-60.0
24,,-66.0,,
24,-69.0,-67.0,-58.0,-60.0
24,-68.0,-66.0,-55.0,-59.0
24,-68.0,-66.0,-56.0,-59.0
24,-68.0,-67.0,-57.0,-59.0
24,-68.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,-52.0,-53.0
24,-69.0,-66.0,-54.0,-61.0
24,-68.0,-66.0,-56.0,-59.0
24,-69.0,-66.0,-55.0,-58.0
24,-68.0,-66.0,-55.0,-60.0
24,-69.0,-66.0,-57.0,-54.0
24,-68.0,-65.0,-55.0,-60.0
24,-69.0,-68.0,-55.0,-60.0
24,-60.0,-68.0,-52.0,-58.0
24,-68.0,-66.0,-55.0,-60.0
24,-68.0,-66.0,,
24,-69.0,-67.0,-55.0,-60.0
24,-68.0,-66.0,-51.0,-55.0
24,-68.0,-66.0,-55.0,-55.0
24,-68.0,-66.0,-57.0,-60.0
24,-69.0,-67.0,-56.0,-60.0
24,,,-57.0,-59.0
24,-68.0,-66.0,-57.0,-60.0
25,-67.0,-62.0,-49.0,-60.0
25,-69.0,-64.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-61.0,-49.0,-61.0
25,-68.0,-62.0,-45.0,-62.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-59.0
25,-67.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-50.0,-55.0
25,-69.0,-65.0,-44.0,-56.0
25,-66.0,-63.0,-49.0,-55.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,-62.0,-45.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-64.0,-48.0,-60.0
25,-67.0,-63.0,-50.0,-57.0
25,-67.0,-62.0,-49.0,-62.0
25,-67.0,-62.0,-49.0,-55.0
25,-68.0,-62.0,-48.0,-61.0
25,-67.0,-63.0,-49.0,-60.0
25,-67.0,-62.0,-47.0,-59.0
25,-68.0,-62.0,-45.0,-61.0
25,-67.0,-62.0,-47.0,-60.0
25,-59.0,-62.0,-49.0,-59.0
25,-68.0,-63.0,-49.0,-62.0
25,-67.0,-63.0,-49.0,-60.0
25,,-61.0,,
25,-69.0,-64.0,-51.0,-62.0
25,-68.0,-62.0,-49.0,-60.0
25,-67.0,-62.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-62.0
25,-67.0,-62.0,-48.0,-61.0
25,-67.0,-62.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-62.0
25,-67.0,-63.0,-49.0,-54.0
25,-67.0,-62.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-67.0,-63.0,-49.0,-60.0
25,-67.0,-63.0,-45.0,-58.0
25,-68.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-48.0,-59.0
25,-68.0,-62.0,-45.0,-60.0
25,-61.0,-63.0,-49.0,-60.0
25,-67.0,-62.0,-48.0,-61.0
25,-67.0,-63.0,-49.0,-60.0
25,-66.0,-63.0,-49.0,-60.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-48.0,-58.0
25,-68.0,-63.0,-49.0,-56.0
25,-69.0,-64.0,-49.0,-58.0
25,-68.0,-62.0,-49.0,-62.0
25,-68.0,-63.0,-49.0,-60.0
25,-67.0,-63.0,-43.0,-50.0
25,-67.0,-63.0,-50.0,-60.0
25,-68.0,-64.0,-49.0,-59.0
25,-68.0,-62.0,-50.0,-61.0
25,-68.0,-64.0,-51.0,-53.0
25,-66.0,-63.0,-50.0,-60.0
25,-68.0,-61.0,-49.0,-56.0
25,-69.0,-64.0,-51.0,-60.0
25,,,-49.0,-60.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-56.0
25,-68.0,-64.0,-48.0,-60.0
25,-68.0,-63.0,-49.0,-55.0
25,-68.0,-62.0,-50.0,-61.0
25,-68.0,-62.0,-49.0,-60.0
25,-67.0,-63.0,-49.0,-60.0
25,-66.0,-63.0,-49.0,-54.0
25,-67.0,-62.0,-49.0,-59.0
25,-69.0,-64.0,-49.0,-60.0
25,-58.0,-61.0,-48.0,-61.0
25,-68.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-50.0,-61.0
25,-68.0,-64.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-57.0
25,-67.0,-63.0,-51.0,-62.0
25,-67.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-45.0,-62.0
25,-68.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-64.0,-49.0,-59.0
25,-63.0,-64.0,-49.0,-58.0
25,-68.0,-64.0,-50.0,-62.0
25,-67.0,-62.0,-44.0,-62.0
25,-67.0,-63.0,-49.0,-60.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,-63.0,-48.0,-60.0
25,-68.0,-62.0,-49.0,-58.0
25,-69.0,-64.0,-49.0,-60.0
25,-68.0,-64.0,-50.0,-58.0
25,-67.0,-63.0,-49.0,-55.0
25,-68.0,-62.0,-44.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-69.0,-63.0,-44.0,-61.0
25,-68.0,-62.0,-48.0,-61.0
25,-66.0,-62.0,-49.0,-60.0
25,-68.0,-63.0,-50.0,-55.0
25,-68.0,-63.0,-49.0,-57.0
25,-67.0,-61.0,-45.0,-62.0
25,-67.0,-62.0,-49.0,-59.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,-62.0,-47.0,-61.0
25,-68.0,-63.0,-51.0,-55.0
25,-68.0,-62.0,-49.0,-62.0
25,-67.0,-62.0,-48.0,-60.0
25,-68.0,-63.0,-49.0,-60.0
25,-68.0,-63.0,-51.0,-60.0
25,-68.0,-63.0,-49.0,-58.0
25,-67.0,-62.0,-49.0,-62.0
25,-68.0,-62.0,-50.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-62.0,-63.0,-49.0,-60.0
25,-69.0,-63.0,-51.0,-61.0
25,-67.0,-62.0,-48.0,-61.0
25,-67.0,-63.0,-50.0,-62.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-65.0,-52.0,-60.0
25,-69.0,-65.0,-49.0,-60.0
25,-59.0,-62.0,-44.0,-61.0
25,-68.0,-64.0,-45.0,-58.0
25,-68.0,-63.0,-49.0,-62.0
25,-68.0,-62.0,-50.0,-62.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-64.0,,-60.0
25,-67.0,-62.0,-48.0,-60.0
25,-68.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-69.0,-64.0,-49.0,-55.0
25,-67.0,-62.0,,
25,-67.0,-62.0,-49.0,-61.0
25,-69.0,-64.0,-47.0,-60.0
25,-67.0,-60.0,-51.0,-59.0
25,-67.0,-62.0,-48.0,-61.0
25,-58.0,-62.0,-49.0,-60.0
25,,,,-62.0
25,-67.0,-63.0,-49.0,
25,-67.0,-63.0,-50.0,-55.0
25,-67.0,-63.0,-49.0,-60.0
25,-68.0,-61.0,-49.0,-60.0
25,-68.0,,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-67.0,-61.0,-49.0,-62.0
25,-67.0,-62.0,-48.0,-55.0
25,-67.0,-63.0,-48.0,-55.0
25,-68.0,-63.0,-50.0,-61.0
25,-66.0,-63.0,-51.0,-60.0
25,-68.0,-62.0,-49.0,-62.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-59.0
25,-67.0,-62.0,-44.0,-60.0
25,-67.0,-62.0,-44.0,-60.0
25,-61.0,-62.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-61.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-50.0,-62.0
25,-68.0,-62.0,-48.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-67.0,-62.0,-48.0,-61.0
25,-68.0,-62.0,-50.0,-61.0
25,-67.0,-63.0,-44.0,-60.0
25,-62.0,-62.0,-49.0,-62.0
25,-68.0,-62.0,-45.0,-56.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-47.0,-60.0
25,-68.0,-62.0,-47.0,-61.0
25,-67.0,-61.0,-49.0,-61.0
25,-67.0,-62.0,-50.0,-59.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-60.0,-63.0,-50.0,-60.0
25,-68.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-62.0
25,-68.0,-63.0,-49.0,-60.0
25,-67.0,-63.0,-49.0,-60.0
25,-68.0,-61.0,-49.0,-61.0
25,-68.0,-61.0,-50.0,-62.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-45.0,-61.0
25,-69.0,-64.0,-44.0,-53.0
25,-67.0,-62.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-62.0
25,-67.0,-61.0,-52.0,-58.0
25,-68.0,-62.0,-45.0,-61.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,,-49.0,-62.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-69.0,-63.0,-50.0,-60.0
25,-68.0,-62.0,-46.0,-61.0
25,-67.0,-62.0,-49.0,-58.0
25,-67.0,-62.0,-49.0,-60.0
25,-69.0,-64.0,-49.0,-59.0
25,,,,-54.0
25,-61.0,-63.0,-49.0,-61.0
25,-67.0,-61.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-67.0,-62.0,-50.0,-61.0
25,-68.0,-61.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-47.0,-59.0
25,-68.0,-62.0,-47.0,-59.0
25,-67.0,-63.0,-48.0,-61.0
25,-68.0,-62.0,-49.0,-62.0
25,-68.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-48.0,-61.0
25,,,-49.0,-59.0
25,-68.0,-64.0,-48.0,-60.0
25,-68.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-58.0,-64.0,-49.0,-60.0
25,-67.0,-63.0,-50.0,-61.0
25,-67.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-50.0,-56.0
25,-67.0,-63.0,-45.0,-61.0
25,-68.0,-62.0,-47.0,-57.0
25,-62.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-45.0,-56.0
25,-68.0,-62.0,-49.0,-61.0
25,-67.0,-63.0,-49.0,-61.0
25,-67.0,-62.0,-48.0,-60.0
25,-67.0,-64.0,-44.0,-60.0
25,-69.0,-63.0,-49.0,-60.0
25,-69.0,-64.0,-49.0,-60.0
25,-68.0,-62.0,-50.0,-61.0
25,-67.0,-63.0,,-56.0
25,-62.0,-62.0,-45.0,-61.0
25,-68.0,-62.0,-49.0,-56.0
25,-68.0,-63.0,-49.0,-61.0
25,-68.0,-64.0,-49.0,-60.0
25,-57.0,-62.0,-49.0,-58.0
25,-68.0,-63.0,-47.0,-61.0
25,-62.0,-61.0,-50.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-45.0,-62.0
25,-67.0,-63.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-62.0
25,-68.0,-62.0,-49.0,-62.0
25,-67.0,-62.0,-49.0,-61.0
25,-67.0,-62.0,-47.0,-59.0
25,-59.0,-62.0,-50.0,-61.0
25,-67.0,-63.0,-49.0,-61.0
25,-67.0,-61.0,-49.0,-61.0
25,-66.0,-63.0,-47.0,-60.0
25,-68.0,-62.0,-46.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-59.0,-62.0,-49.0,-61.0
25,-67.0,-61.0,-50.0,-56.0
25,-67.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-60.0
25,-67.0,-62.0,-49.0,-60.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,-61.0,-48.0,-61.0
25,-59.0,-63.0,-49.0,-60.0
25,-68.0,-62.0,-45.0,-61.0
25,-67.0,-62.0,-51.0,-57.0
25,-59.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-61.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-49.0,-61.0
25,-67.0,-62.0,,
25,-67.0,-62.0,-47.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,
25,-61.0,-63.0,-49.0,-60.0
25,-68.0,-63.0,-49.0,-55.0
25,-68.0,-62.0,-49.0,-62.0
25,-68.0,-61.0,-43.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-60.0
25,-66.0,-63.0,-49.0,-60.0
25,-67.0,-62.0,-49.0,-60.0
25,-68.0,-62.0,-49.0,-61.0
25,-67.0,-62.0,-43.0,-60.0
25,-67.0,-63.0,-49.0,-56.0
25,-67.0,-63.0,-50.0,-59.0
25,-68.0,-63.0,-49.0,-59.0
25,-67.0,-62.0,-49.0,-61.0
25,-67.0,-63.0,-49.0,-60.0
25,-67.0,-63.0,-47.0,-58.0
25,-68.0,-62.0,-49.0,-59.0
25,,-62.0,,
25,-68.0,-62.0,-49.0,-62.0
25,,-62.0,,
25,-68.0,-63.0,-49.0,-61.0
25,-69.0,-64.0,-48.0,-61.0
25,-69.0,-64.0,-49.0,-57.0
25,-68.0,-63.0,-43.0,-61.0
25,-68.0,-62.0,-50.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-67.0,-63.0,-50.0,-56.0
25,-68.0,-62.0,-47.0,-62.0
25,-67.0,-63.0,-49.0,-61.0
25,-68.0,-63.0,-45.0,-60.0
25,-67.0,-62.0,-49.0,-62.0
25,-68.0,-62.0,-50.0,-61.0
25,-68.0,-63.0,-49.0,-61.0
25,-68.0,-63.0,-49.0,-59.0
25,-69.0,-63.0,-49.0,-55.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-59.0
25,-67.0,-63.0,-49.0,-55.0
25,-68.0,-62.0,-48.0,-61.0
25,-66.0,-63.0,-50.0,-60.0
25,-69.0,-66.0,-52.0,-60.0
25,-68.0,-62.0,-50.0,-61.0
25,-67.0,-62.0,-49.0,-61.0
25,-67.0,-63.0,-49.0,-58.0
25,-68.0,-62.0,-49.0,-62.0
25,-67.0,-62.0,-49.0,-61.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-49.0,-58.0
25,-60.0,-63.0,-49.0,-60.0
25,-59.0,-63.0,-50.0,-61.0
25,-68.0,-62.0,-50.0,-61.0
25,-68.0,-63.0,-49.0,-55.0
25,-69.0,-63.0,-47.0,-58.0
25,-68.0,-63.0,-48.0,-52.0
25,-67.0,-61.0,-49.0,-61.0
25,-68.0,-61.0,-45.0,-62.0
25,-68.0,-62.0,-49.0,-62.0
25,-67.0,-63.0,-49.0,-55.0
25,-69.0,-64.0,-49.0,-60.0
25,-68.0,-61.0,-49.0,-61.0
25,-68.0,-62.0,-47.0,-62.0
25,-68.0,-62.0,-49.0,-61.0
25,-68.0,-63.0,-47.0,-60.0
25,-68.0,-63.0,-47.0,-59.0
25,-67.0,-62.0,-49.0,-56.0
25,-60.0,-58.0,-49.0,-55.0
25,-67.0,-63.0,-48.0,-60.0
