timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label,label_coor,coordinate
553612188,-58.0,,-58.0,-54.0,,"(2.4, 3.0)",6-5
553613685,-58.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553613367,-59.0,-66.0,-58.0,-48.0,,"(2.4, 3.0)",6-5
553614247,-58.0,-65.0,-56.0,-53.0,,"(2.4, 3.0)",6-5
553614506,-60.0,-66.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553614232,-54.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553612599,-59.0,-66.0,-57.0,-54.0,,"(2.4, 3.0)",6-5
553617498,-59.0,-66.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553615599,-60.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553617931,-58.0,-65.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553616197,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615528,-59.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553617527,-59.0,-66.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553618098,,,-59.0,-50.0,,"(2.4, 3.0)",6-5
553613411,-59.0,-65.0,-56.0,-53.0,,"(2.4, 3.0)",6-5
553613715,-59.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553616610,-60.0,-65.0,-57.0,-52.0,,"(2.4, 3.0)",6-5
553615555,-59.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553614813,-59.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553614871,-59.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553612858,,,-58.0,-54.0,,"(2.4, 3.0)",6-5
553617088,-58.0,-67.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553614757,-59.0,-65.0,-58.0,-52.0,,"(2.4, 3.0)",6-5
553613470,-59.0,-64.0,-58.0,-47.0,,"(2.4, 3.0)",6-5
553617253,-51.0,-66.0,-59.0,-45.0,,"(2.4, 3.0)",6-5
553615389,-55.0,-65.0,-58.0,-51.0,,"(2.4, 3.0)",6-5
553615916,-60.0,-65.0,-57.0,-48.0,,"(2.4, 3.0)",6-5
553617282,-58.0,-66.0,-59.0,-51.0,,"(2.4, 3.0)",6-5
553617297,-59.0,-66.0,-56.0,-49.0,,"(2.4, 3.0)",6-5
553616254,-60.0,-65.0,-57.0,-53.0,,"(2.4, 3.0)",6-5
553615443,-60.0,-65.0,-59.0,-52.0,,"(2.4, 3.0)",6-5
553616073,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553613223,-59.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553614189,-59.0,-67.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553616783,-59.0,-66.0,-58.0,-51.0,,"(2.4, 3.0)",6-5
553617048,-58.0,-66.0,-59.0,-52.0,,"(2.4, 3.0)",6-5
553616697,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553617889,-59.0,-66.0,-56.0,-51.0,,"(2.4, 3.0)",6-5
553617411,-59.0,-65.0,-57.0,-51.0,,"(2.4, 3.0)",6-5
553614943,-60.0,-66.0,-59.0,-52.0,,"(2.4, 3.0)",6-5
553616183,,,-59.0,-53.0,,"(2.4, 3.0)",6-5
553613977,-59.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553613571,-59.0,-64.0,-57.0,-47.0,,"(2.4, 3.0)",6-5
553614446,-59.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615332,-60.0,-65.0,-57.0,-54.0,,"(2.4, 3.0)",6-5
553614926,-60.0,-66.0,-59.0,-52.0,,"(2.4, 3.0)",6-5
553613264,-59.0,-66.0,-56.0,-48.0,,"(2.4, 3.0)",6-5
553613337,-59.0,-66.0,-58.0,-48.0,,"(2.4, 3.0)",6-5
553614827,-59.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553616889,-58.0,-66.0,-58.0,-51.0,,"(2.4, 3.0)",6-5
553616029,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553613441,-59.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615715,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553617018,,,,-51.0,,"(2.4, 3.0)",6-5
553613151,-59.0,-66.0,-56.0,-52.0,,"(2.4, 3.0)",6-5
553617238,-59.0,-66.0,-59.0,-45.0,,"(2.4, 3.0)",6-5
553615873,-60.0,-65.0,-58.0,-51.0,,"(2.4, 3.0)",6-5
553613526,-59.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553616366,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553612275,-59.0,-66.0,-53.0,-53.0,,"(2.4, 3.0)",6-5
553617614,-58.0,-65.0,-59.0,-47.0,,"(2.4, 3.0)",6-5
553612569,-59.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615685,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553612843,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615117,-60.0,-66.0,-59.0,-52.0,,"(2.4, 3.0)",6-5
553614290,-58.0,-66.0,-59.0,-52.0,,"(2.4, 3.0)",6-5
553613903,-53.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553611826,-58.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553612159,-58.0,-66.0,-58.0,-48.0,,"(2.4, 3.0)",6-5
553612055,-59.0,-66.0,-57.0,-54.0,,"(2.4, 3.0)",6-5
553614061,-58.0,-65.0,-58.0,-52.0,,"(2.4, 3.0)",6-5
553613656,-58.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553616825,-58.0,-67.0,-57.0,-51.0,,"(2.4, 3.0)",6-5
553616101,-60.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553614784,-59.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553612977,-59.0,-66.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553612375,-59.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615088,-60.0,-66.0,-59.0,-46.0,,"(2.4, 3.0)",6-5
553616495,-53.0,-65.0,-56.0,-53.0,,"(2.4, 3.0)",6-5
553616581,-54.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553614175,-60.0,-67.0,-56.0,-52.0,,"(2.4, 3.0)",6-5
553612231,-59.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553616711,-52.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553614565,-60.0,-66.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553615671,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615275,-60.0,-65.0,-58.0,,,"(2.4, 3.0)",6-5
553617019,-58.0,-66.0,-58.0,,,"(2.4, 3.0)",6-5
553611722,-59.0,-67.0,-57.0,-53.0,,"(2.4, 3.0)",6-5
553615303,-53.0,-65.0,-59.0,-54.0,,"(2.4, 3.0)",6-5
553617469,-58.0,-66.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553613049,-59.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553614855,,,,-53.0,,"(2.4, 3.0)",6-5
553617177,-59.0,-66.0,-59.0,-51.0,,"(2.4, 3.0)",6-5
553614668,-54.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553614076,-53.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553613021,-59.0,-66.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553615816,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553614697,-59.0,-66.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553612516,-59.0,-65.0,-58.0,-55.0,,"(2.4, 3.0)",6-5
553612319,-59.0,-65.0,-55.0,-53.0,,"(2.4, 3.0)",6-5
553612113,-59.0,-66.0,-59.0,-49.0,,"(2.4, 3.0)",6-5
553615457,-59.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553616297,-60.0,-58.0,-59.0,-48.0,,"(2.4, 3.0)",6-5
553614477,-59.0,-66.0,-53.0,-52.0,,"(2.4, 3.0)",6-5
553617441,-59.0,-66.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553612041,-54.0,-66.0,-58.0,-55.0,,"(2.4, 3.0)",6-5
553616739,-59.0,-66.0,-55.0,-52.0,,"(2.4, 3.0)",6-5
553614897,-54.0,-66.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553615361,-60.0,-64.0,-59.0,-52.0,,"(2.4, 3.0)",6-5
553615758,-55.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553613948,-59.0,-65.0,-56.0,-53.0,,"(2.4, 3.0)",6-5
553617146,-59.0,-66.0,-59.0,-51.0,,"(2.4, 3.0)",6-5
553613600,-59.0,-65.0,-58.0,-45.0,,"(2.4, 3.0)",6-5
553612529,-59.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553613556,-50.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553613455,-59.0,-65.0,-57.0,-54.0,,"(2.4, 3.0)",6-5
553617818,-58.0,-66.0,-57.0,-51.0,,"(2.4, 3.0)",6-5
553611772,-58.0,-68.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553616283,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553617657,-58.0,-66.0,-57.0,-51.0,,"(2.4, 3.0)",6-5
553612555,-59.0,-66.0,-58.0,-50.0,,"(2.4, 3.0)",6-5
553615931,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553611856,-58.0,-65.0,-58.0,-52.0,,"(2.4, 3.0)",6-5
553613863,-59.0,-65.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553612217,-59.0,-66.0,-57.0,-51.0,,"(2.4, 3.0)",6-5
553617599,-58.0,-65.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553616904,-58.0,-66.0,-58.0,-49.0,,"(2.4, 3.0)",6-5
553614711,-59.0,-65.0,-58.0,-48.0,,"(2.4, 3.0)",6-5
553615629,-60.0,-65.0,-57.0,-54.0,,"(2.4, 3.0)",6-5
553617267,-59.0,-66.0,-59.0,-50.0,,"(2.4, 3.0)",6-5
553616438,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553614987,-60.0,-66.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553614579,-60.0,-66.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553614654,-51.0,-56.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553615859,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553617573,-58.0,-66.0,-59.0,-44.0,,"(2.4, 3.0)",6-5
553615247,-60.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553617973,-58.0,-66.0,-59.0,-47.0,,"(2.4, 3.0)",6-5
553617585,-58.0,-65.0,-59.0,-45.0,,"(2.4, 3.0)",6-5
553615973,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553616625,-60.0,-65.0,-58.0,-52.0,,"(2.4, 3.0)",6-5
553615485,-60.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553614491,-60.0,-66.0,-58.0,-51.0,,"(2.4, 3.0)",6-5
553613933,-59.0,-65.0,-58.0,-53.0,,"(2.4, 3.0)",6-5
553612261,-59.0,-66.0,-58.0,-54.0,,"(2.4, 3.0)",6-5
553614726,-59.0,-65.0,-58.0,-48.0,,"(2.4, 3.0)",6-5
553614346,-57.0,-66.0,-58.0,-43.0,,"(2.4, 3.0)",6-5
553616058,-60.0,-65.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553615347,-60.0,-64.0,-59.0,-53.0,,"(2.4, 3.0)",6-5
553613121,-59.0,-66.0,-58.0,-47.0,,"(2.4, 3.0)",6-5
553612405,-59.0,-66.0,-58.0,-48.0,,"(2.4, 3.0)",6-5
553626811,-62.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553620668,-61.0,-72.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622025,-57.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621225,-62.0,-71.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621314,-62.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621767,-61.0,-72.0,-63.0,-50.0,45.0,"(3.0, 3.0)",6-6
553624066,-62.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622800,-63.0,-73.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623877,-62.0,-71.0,-66.0,-55.0,45.0,"(3.0, 3.0)",6-6
553620347,-62.0,-73.0,-63.0,-54.0,45.0,"(3.0, 3.0)",6-6
553624735,-62.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626271,-61.0,-72.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553624378,-63.0,-72.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626727,-61.0,-72.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621373,-63.0,-72.0,-62.0,-53.0,45.0,"(3.0, 3.0)",6-6
553626411,-61.0,-73.0,-61.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620635,-61.0,-72.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621627,-61.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626015,-62.0,-72.0,-63.0,-57.0,45.0,"(3.0, 3.0)",6-6
553622729,-63.0,-73.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625217,-62.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623709,-62.0,-71.0,-63.0,-50.0,45.0,"(3.0, 3.0)",6-6
553622617,-63.0,-72.0,-66.0,-57.0,45.0,"(3.0, 3.0)",6-6
553625500,-63.0,-72.0,-61.0,-55.0,45.0,"(3.0, 3.0)",6-6
553620237,-64.0,-72.0,-66.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625091,-63.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620374,-61.0,-72.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621512,-58.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624095,-62.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622944,-63.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623937,-62.0,-71.0,-66.0,-55.0,45.0,"(3.0, 3.0)",6-6
553622757,-63.0,-73.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626144,-61.0,-72.0,-62.0,-54.0,45.0,"(3.0, 3.0)",6-6
553623142,-62.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620983,-61.0,-72.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623397,-57.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620471,-60.0,-72.0,-64.0,-53.0,45.0,"(3.0, 3.0)",6-6
553626298,-61.0,-72.0,-64.0,-53.0,45.0,"(3.0, 3.0)",6-6
553622352,-64.0,-73.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621271,-62.0,-71.0,-61.0,-55.0,45.0,"(3.0, 3.0)",6-6
553620755,-62.0,-72.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625829,-61.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622659,-57.0,-72.0,-66.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626857,-61.0,-73.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621329,-62.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624479,-62.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625744,-62.0,-73.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621471,-63.0,-72.0,-62.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625572,-63.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623653,-62.0,-71.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625702,-56.0,-73.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621286,-62.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624721,-62.0,-72.0,-65.0,-51.0,45.0,"(3.0, 3.0)",6-6
553622915,-63.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623056,-64.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622631,-62.0,-72.0,-66.0,-57.0,45.0,"(3.0, 3.0)",6-6
553621240,-62.0,-71.0,-62.0,-54.0,45.0,"(3.0, 3.0)",6-6
553624522,-62.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626797,-54.0,-72.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623368,-62.0,-71.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622110,-62.0,-72.0,-63.0,-50.0,45.0,"(3.0, 3.0)",6-6
553621299,-62.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621101,-61.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623966,-62.0,-71.0,-66.0,-50.0,45.0,"(3.0, 3.0)",6-6
553622337,-65.0,-73.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626625,-62.0,-73.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621198,-62.0,-71.0,-63.0,-48.0,45.0,"(3.0, 3.0)",6-6
553625485,-63.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625003,-63.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625673,-63.0,-72.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624407,-63.0,-73.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626872,-61.0,-72.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626698,-61.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553624875,-62.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626115,-61.0,-72.0,-61.0,-57.0,45.0,"(3.0, 3.0)",6-6
553620432,-62.0,-72.0,-61.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626640,-62.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625413,-62.0,-71.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553620485,-61.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625814,-54.0,-73.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553624678,-63.0,-72.0,-62.0,-55.0,45.0,"(3.0, 3.0)",6-6
553620998,-61.0,-71.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623157,-63.0,-71.0,-64.0,-51.0,45.0,"(3.0, 3.0)",6-6
553624961,-63.0,-73.0,-65.0,-53.0,45.0,"(3.0, 3.0)",6-6
553624664,-63.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621670,-62.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553622398,-63.0,-73.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625929,-63.0,-72.0,-64.0,-54.0,45.0,"(3.0, 3.0)",6-6
553620565,-58.0,-72.0,-63.0,-49.0,45.0,"(3.0, 3.0)",6-6
553625616,-63.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553624761,-62.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553622153,-62.0,-72.0,-63.0,-51.0,45.0,"(3.0, 3.0)",6-6
553620797,-62.0,-72.0,-61.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623695,-62.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624364,-63.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624294,-62.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623127,-63.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623070,-64.0,-71.0,-64.0,-57.0,45.0,"(3.0, 3.0)",6-6
553624707,-62.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553624579,-62.0,-72.0,-64.0,-52.0,45.0,"(3.0, 3.0)",6-6
553620523,-63.0,-72.0,-62.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626484,-62.0,-73.0,,,45.0,"(3.0, 3.0)",6-6
553620854,-62.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621823,-61.0,-71.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623922,-62.0,-71.0,-63.0,,45.0,"(3.0, 3.0)",6-6
553621949,-61.0,-71.0,-60.0,-55.0,45.0,"(3.0, 3.0)",6-6
553622743,-63.0,-73.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622367,-64.0,-73.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621013,-56.0,-71.0,-62.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625987,-62.0,-72.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621923,-61.0,-71.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625843,-62.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620551,-62.0,-72.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620457,-56.0,-71.0,-64.0,-57.0,45.0,"(3.0, 3.0)",6-6
553621144,-61.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625456,-63.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621416,-63.0,-72.0,-62.0,-47.0,45.0,"(3.0, 3.0)",6-6
553620647,-62.0,-72.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621401,-62.0,,-61.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624835,-62.0,-72.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623497,-62.0,-72.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623681,-62.0,-71.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553624889,-62.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622039,-62.0,-72.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621526,-62.0,-72.0,-62.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626086,-62.0,-73.0,-63.0,-57.0,45.0,"(3.0, 3.0)",6-6
553624565,-62.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625515,-62.0,-71.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622673,-63.0,-72.0,-66.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626469,-57.0,-73.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553622999,-64.0,-72.0,-64.0,-47.0,45.0,"(3.0, 3.0)",6-6
553626100,-54.0,-73.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626755,-61.0,-72.0,-61.0,-54.0,45.0,"(3.0, 3.0)",6-6
553620297,-64.0,-73.0,-65.0,-57.0,45.0,"(3.0, 3.0)",6-6
553621809,-62.0,-71.0,-63.0,-53.0,45.0,"(3.0, 3.0)",6-6
553620841,-62.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620445,-61.0,-71.0,-62.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626426,-61.0,-73.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625017,-62.0,-72.0,-65.0,-54.0,45.0,"(3.0, 3.0)",6-6
553620273,-60.0,-69.0,-65.0,-57.0,45.0,"(3.0, 3.0)",6-6
553626612,-62.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621057,-61.0,-72.0,-62.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621726,,-72.0,,,45.0,"(3.0, 3.0)",6-6
553624493,-58.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626283,-61.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620622,-62.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553624280,-62.0,-71.0,-61.0,-55.0,45.0,"(3.0, 3.0)",6-6
553622265,-62.0,-72.0,-63.0,-57.0,45.0,"(3.0, 3.0)",6-6
553620580,-62.0,-72.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553620322,-62.0,-71.0,-62.0,-58.0,45.0,"(3.0, 3.0)",6-6
553626327,-61.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621712,-62.0,-72.0,,,45.0,"(3.0, 3.0)",6-6
553623765,-57.0,-71.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626483,,,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553621837,-62.0,-71.0,-63.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621781,-62.0,-72.0,-61.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626186,-61.0,-73.0,-61.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625758,-62.0,-73.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623794,-62.0,-71.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553625188,-62.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553625329,-63.0,-72.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553626916,-62.0,-72.0,-67.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622900,-64.0,-73.0,-66.0,-51.0,45.0,"(3.0, 3.0)",6-6
553625427,-62.0,-72.0,-65.0,-52.0,45.0,"(3.0, 3.0)",6-6
553626215,-61.0,-73.0,-59.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622168,-62.0,-72.0,-63.0,-57.0,45.0,"(3.0, 3.0)",6-6
553625715,-62.0,-73.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621157,-62.0,-71.0,-64.0,-55.0,45.0,"(3.0, 3.0)",6-6
553626843,-61.0,-73.0,-66.0,-54.0,45.0,"(3.0, 3.0)",6-6
553622559,-62.0,-72.0,-66.0,-57.0,45.0,"(3.0, 3.0)",6-6
553625273,-63.0,-72.0,-64.0,-50.0,45.0,"(3.0, 3.0)",6-6
553625799,-62.0,-73.0,-63.0,-56.0,45.0,"(3.0, 3.0)",6-6
553623299,-63.0,-72.0,-65.0,-55.0,45.0,"(3.0, 3.0)",6-6
553621725,-62.0,,-62.0,-55.0,45.0,"(3.0, 3.0)",6-6
553623327,-63.0,-72.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622222,-62.0,-72.0,-63.0,-57.0,45.0,"(3.0, 3.0)",6-6
553623539,-62.0,-71.0,-65.0,-56.0,45.0,"(3.0, 3.0)",6-6
553622322,-56.0,-73.0,-64.0,-56.0,45.0,"(3.0, 3.0)",6-6
