timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label_numeric,label_coor,coordinate
605520969,-62.0,-68.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605521041,-63.0,-68.0,-57.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605517898,-61.0,-69.0,-52.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605518630,-61.0,-68.0,-55.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516921,-61.0,-69.0,-55.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605516541,-62.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517395,-61.0,-68.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605518253,-62.0,-69.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605517883,-61.0,-69.0,-54.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605516255,-62.0,-68.0,-55.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516326,-61.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605519213,-61.0,-68.0,-55.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605517769,-61.0,-69.0,-55.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605519961,-61.0,-69.0,-55.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605520140,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516427,-61.0,-69.0,-56.0,-50.0,5-1,"(0, 2.4)","(0, 2.4)"
605518645,-61.0,-69.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605520093,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516139,-61.0,-69.0,-57.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605519521,-62.0,-69.0,-56.0,-54.0,5-1,"(0, 2.4)","(0, 2.4)"
605518833,-61.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605516512,-62.0,,-56.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605519417,-61.0,-68.0,-53.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515260,-62.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605520694,-61.0,-69.0,-53.0,-55.0,5-1,"(0, 2.4)","(0, 2.4)"
605515561,-61.0,-68.0,-56.0,-55.0,5-1,"(0, 2.4)","(0, 2.4)"
605518616,-61.0,-68.0,-56.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605515814,-61.0,-69.0,-55.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605518027,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605517236,-60.0,-69.0,-57.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605516851,-61.0,-69.0,-57.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605514812,-61.0,-70.0,-57.0,-49.0,5-1,"(0, 2.4)","(0, 2.4)"
605515133,-62.0,-67.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515035,-62.0,-67.0,-53.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
605517008,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605516628,-56.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605519904,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605519119,-61.0,-69.0,-56.0,-48.0,5-1,"(0, 2.4)","(0, 2.4)"
605517728,-61.0,-69.0,-56.0,-54.0,5-1,"(0, 2.4)","(0, 2.4)"
605515963,-56.0,-68.0,-55.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605515362,-61.0,-68.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605517998,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605519683,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605519638,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517123,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605515217,-62.0,-70.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605519767,-61.0,-69.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605517514,-61.0,-68.0,-56.0,,5-1,"(0, 2.4)","(0, 2.4)"
605518602,-61.0,-68.0,-56.0,-50.0,5-1,"(0, 2.4)","(0, 2.4)"
605518191,-61.0,-69.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605520108,-61.0,-69.0,-56.0,-50.0,5-1,"(0, 2.4)","(0, 2.4)"
605514718,-61.0,-75.0,-55.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605518220,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605520881,-62.0,-70.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605516035,-61.0,-68.0,-57.0,-50.0,5-1,"(0, 2.4)","(0, 2.4)"
605517797,-61.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605520286,-61.0,-69.0,-53.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517614,-61.0,-69.0,-56.0,-54.0,5-1,"(0, 2.4)","(0, 2.4)"
605517023,-61.0,-69.0,-55.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605516006,-61.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518748,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605517643,-61.0,-68.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605515505,-61.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515304,-61.0,-68.0,-56.0,-55.0,5-1,"(0, 2.4)","(0, 2.4)"
605515091,-62.0,-69.0,-56.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
605518383,-61.0,-69.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605519317,-62.0,-68.0,-55.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517440,-61.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605520519,,-68.0,,,5-1,"(0, 2.4)","(0, 2.4)"
605515021,-62.0,-67.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605519803,-61.0,-69.0,-53.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517854,-61.0,-68.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605518283,-61.0,-69.0,-55.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518689,-61.0,-68.0,-53.0,-48.0,5-1,"(0, 2.4)","(0, 2.4)"
605516893,-61.0,-69.0,-52.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605520257,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516570,-62.0,-70.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515520,-61.0,-68.0,-56.0,-55.0,5-1,"(0, 2.4)","(0, 2.4)"
605516527,-62.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516442,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605520895,-62.0,-71.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605514768,-62.0,,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605519303,-62.0,-68.0,-56.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
605520738,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515546,-61.0,-68.0,-54.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518863,-61.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605514840,-61.0,-68.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605516823,-61.0,,-57.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515203,-62.0,-70.0,-54.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605520679,-61.0,-69.0,-55.0,-55.0,5-1,"(0, 2.4)","(0, 2.4)"
605521011,-62.0,-70.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605517657,-61.0,-68.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605518558,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605520358,-61.0,-68.0,-55.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605519461,-62.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605517940,-61.0,-69.0,-57.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605517528,-61.0,-68.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605517600,-61.0,-69.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605518791,-60.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605520647,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518162,-61.0,-69.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605521054,-62.0,-69.0,-57.0,-47.0,5-1,"(0, 2.4)","(0, 2.4)"
605520665,-62.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518906,-61.0,-68.0,-52.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
605519653,-61.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518412,-61.0,-69.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605517454,-61.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516879,-61.0,-69.0,-55.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605515245,-56.0,-68.0,-56.0,-50.0,5-1,"(0, 2.4)","(0, 2.4)"
605517671,-61.0,-69.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605517293,-56.0,-69.0,-56.0,-53.0,5-1,"(0, 2.4)","(0, 2.4)"
605519003,-61.0,-68.0,-54.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605518268,-62.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516109,-61.0,-69.0,-56.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605515391,-61.0,-69.0,-56.0,-49.0,5-1,"(0, 2.4)","(0, 2.4)"
605514681,-64.0,-73.0,-57.0,-55.0,5-1,"(0, 2.4)","(0, 2.4)"
605520460,-61.0,-68.0,-56.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605520983,-62.0,-67.0,-57.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605515333,-62.0,-68.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605515743,-61.0,-69.0,-54.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605517513,,,,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605515119,-63.0,-67.0,-56.0,-55.0,5-1,"(0, 2.4)","(0, 2.4)"
605518325,-61.0,-69.0,-57.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
605519889,-61.0,-69.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605515905,-61.0,-68.0,-56.0,-50.0,5-1,"(0, 2.4)","(0, 2.4)"
605519491,-62.0,-68.0,-55.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605520851,-61.0,-70.0,-57.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515376,-62.0,-69.0,-56.0,-50.0,5-1,"(0, 2.4)","(0, 2.4)"
605519580,-62.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518339,-61.0,-69.0,-57.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605518013,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605514826,-56.0,-67.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605519133,-61.0,-68.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605515857,-61.0,-69.0,-56.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605520199,-61.0,-68.0,-56.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605518471,-56.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605516950,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605519331,-61.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605521097,-62.0,-71.0,-57.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605516513,,-70.0,,,5-1,"(0, 2.4)","(0, 2.4)"
605518950,-61.0,-77.0,-58.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605520954,-62.0,-67.0,-57.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605519195,-61.0,-68.0,-56.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605518041,-61.0,-69.0,-56.0,-54.0,5-1,"(0, 2.4)","(0, 2.4)"
605515405,-61.0,-69.0,-55.0,-56.0,5-1,"(0, 2.4)","(0, 2.4)"
605519845,-61.0,-69.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605515347,-61.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517066,-61.0,-69.0,-56.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605517279,-61.0,-68.0,-55.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605521155,-57.0,-69.0,-57.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517251,-61.0,-69.0,-53.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605516993,-61.0,-69.0,-56.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
605515461,-54.0,-68.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605515319,-61.0,-68.0,-56.0,-47.0,5-1,"(0, 2.4)","(0, 2.4)"
605519566,-62.0,-69.0,-53.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517926,-61.0,-69.0,-56.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
605518176,-61.0,,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605514937,-61.0,-67.0,-56.0,-59.0,5-1,"(0, 2.4)","(0, 2.4)"
605519100,-61.0,-69.0,-55.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605516865,-61.0,-69.0,-55.0,-51.0,5-1,"(0, 2.4)","(0, 2.4)"
605518515,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605517308,-61.0,-68.0,-56.0,-58.0,5-1,"(0, 2.4)","(0, 2.4)"
605520170,-61.0,-69.0,-56.0,-57.0,5-1,"(0, 2.4)","(0, 2.4)"
605518763,-61.0,-68.0,-56.0,-52.0,5-1,"(0, 2.4)","(0, 2.4)"
604865067,-54.0,-75.0,-60.0,-59.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865368,-46.0,-75.0,-55.0,-67.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865501,-54.0,-75.0,-58.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871207,-54.0,-77.0,-59.0,-60.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868704,-54.0,-75.0,-55.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867829,-54.0,-77.0,-57.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871007,-46.0,-76.0,-58.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868532,-54.0,-76.0,-57.0,-60.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865976,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871222,-54.0,-77.0,-59.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867917,-54.0,-77.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870340,-54.0,-76.0,-58.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871052,-54.0,-76.0,-58.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870662,-54.0,-76.0,-57.0,-63.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868186,-54.0,-76.0,-57.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865948,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871165,-54.0,-75.0,-58.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866688,-54.0,-76.0,-57.0,-60.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868301,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604864894,-45.0,-75.0,-64.0,-63.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865848,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867326,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871319,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866877,-54.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866050,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865732,-54.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866064,-54.0,-76.0,-56.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865990,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867713,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866021,-54.0,-76.0,-54.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866238,,,-56.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865196,-54.0,-76.0,-59.0,-67.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871333,-54.0,-75.0,-56.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867399,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870734,-54.0,-76.0,-59.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871066,-54.0,-76.0,-58.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868172,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871419,-54.0,-76.0,-57.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867442,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867513,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870676,-54.0,-76.0,-59.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869968,-54.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870254,-54.0,-77.0,-59.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870457,-54.0,-77.0,-59.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869068,-54.0,-76.0,-56.0,-60.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866122,-54.0,-76.0,,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866804,-54.0,-76.0,-57.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870878,-54.0,-76.0,-59.0,-58.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866078,-54.0,-76.0,-55.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870385,-53.0,-77.0,-57.0,-60.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870197,-54.0,-77.0,-58.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870893,-54.0,-76.0,-59.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866036,-54.0,-76.0,-57.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871434,-54.0,-76.0,-57.0,-60.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871235,-54.0,-76.0,-59.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869143,-53.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870282,-54.0,-77.0,-59.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869160,,-76.0,,,5-11,"(6.0, 2.4)","(0, 2.4)"
604865411,-54.0,-75.0,-53.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870325,-54.0,-77.0,-58.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869468,-54.0,-76.0,-57.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867700,-44.0,-76.0,-59.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870041,-54.0,-75.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865095,-54.0,-76.0,-59.0,-67.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870705,-54.0,-76.0,-59.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865152,-46.0,-76.0,-58.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866922,-46.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870500,-54.0,-77.0,-55.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865210,-54.0,-75.0,-60.0,-67.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869159,-54.0,,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869280,-54.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865746,-54.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868259,-54.0,-75.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869322,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870834,-54.0,-76.0,-59.0,-63.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866268,-54.0,-76.0,-56.0,-58.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871291,-54.0,-76.0,-59.0,-59.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870515,-54.0,-77.0,-59.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865294,-54.0,-75.0,-56.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867756,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867888,-54.0,-76.0,-54.0,-62.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866790,-54.0,-76.0,-56.0,-63.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865544,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867571,-54.0,-76.0,-55.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871376,-54.0,-76.0,-56.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866718,-54.0,-76.0,-55.0,-63.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871135,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868792,-54.0,-76.0,-57.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870011,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865254,-54.0,-75.0,-58.0,-62.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869208,-54.0,-76.0,-55.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865600,-54.0,-75.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866587,-54.0,-76.0,-55.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870936,-46.0,-76.0,-60.0,-63.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866529,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866354,-54.0,-76.0,-54.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865761,-54.0,-76.0,-57.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871477,-54.0,-76.0,-56.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869129,-54.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865281,-54.0,-75.0,-56.0,-67.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865184,-54.0,-76.0,-53.0,-62.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865891,-54.0,-76.0,-55.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867106,-46.0,-76.0,-56.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866181,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865382,-54.0,-75.0,-57.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866152,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604869438,-54.0,-76.0,-58.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867428,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867685,,,-59.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868490,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866282,,,,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870084,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871362,-54.0,-77.0,-60.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604867385,-54.0,-76.0,-55.0,-58.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870691,-54.0,-76.0,-56.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604868316,-54.0,-76.0,-56.0,-64.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870070,-54.0,-76.0,-58.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866396,-54.0,-76.0,-56.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604871179,-54.0,-76.0,-57.0,-65.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604864979,-54.0,-72.0,-58.0,-63.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604866573,-54.0,-76.0,-54.0,-66.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604865586,-54.0,-75.0,-56.0,-67.0,5-11,"(6.0, 2.4)","(0, 2.4)"
604870113,-54.0,-76.0,-58.0,-61.0,5-11,"(6.0, 2.4)","(0, 2.4)"
