timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label,label_coor,coordinate
493704389,-55.0,-80.0,-54.0,-62.0,28.0,"(6.0, 1.8)",4-11
493703309,-55.0,-79.0,-55.0,-62.0,28.0,"(6.0, 1.8)",4-11
493704622,-55.0,-80.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703090,-55.0,-80.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699034,-55.0,-76.0,-54.0,-66.0,28.0,"(6.0, 1.8)",4-11
493703120,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699366,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493705277,-56.0,-77.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700537,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702871,-55.0,-79.0,-53.0,-63.0,28.0,"(6.0, 1.8)",4-11
493704011,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699527,-55.0,-79.0,-55.0,-63.0,28.0,"(6.0, 1.8)",4-11
493701240,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493705146,-48.0,-79.0,-55.0,-66.0,28.0,"(6.0, 1.8)",4-11
493704330,-46.0,-80.0,-55.0,-59.0,28.0,"(6.0, 1.8)",4-11
493699062,-55.0,-77.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698962,-55.0,-77.0,-55.0,,28.0,"(6.0, 1.8)",4-11
493699656,-56.0,-79.0,-53.0,-68.0,28.0,"(6.0, 1.8)",4-11
493701298,-55.0,-77.0,,,28.0,"(6.0, 1.8)",4-11
493699946,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699145,-55.0,-76.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699919,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703340,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702465,-56.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701544,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493705116,-55.0,-80.0,-55.0,-62.0,28.0,"(6.0, 1.8)",4-11
493700064,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702827,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703981,-55.0,-80.0,-53.0,-62.0,28.0,"(6.0, 1.8)",4-11
493703354,-55.0,-79.0,-54.0,-65.0,28.0,"(6.0, 1.8)",4-11
493703224,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702201,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701458,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700214,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702053,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701181,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698804,-54.0,-77.0,-52.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700389,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699352,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493698961,,,,-68.0,28.0,"(6.0, 1.8)",4-11
493705392,-53.0,-74.0,-52.0,-61.0,28.0,"(6.0, 1.8)",4-11
493703528,-55.0,-79.0,-54.0,-65.0,28.0,"(6.0, 1.8)",4-11
493698748,-47.0,-75.0,-53.0,-70.0,28.0,"(6.0, 1.8)",4-11
493703659,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699568,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700302,-55.0,-78.0,-52.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703004,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703253,,,,-68.0,28.0,"(6.0, 1.8)",4-11
493699116,-55.0,-76.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701443,-50.0,-79.0,-54.0,,28.0,"(6.0, 1.8)",4-11
493702274,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699090,-55.0,-77.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493698832,,-77.0,,,28.0,"(6.0, 1.8)",4-11
493704822,-55.0,-80.0,-54.0,-66.0,28.0,"(6.0, 1.8)",4-11
493700272,-55.0,-78.0,-54.0,-66.0,28.0,"(6.0, 1.8)",4-11
493702216,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704971,-55.0,-80.0,-54.0,,28.0,"(6.0, 1.8)",4-11
493700419,-55.0,-78.0,-54.0,-63.0,28.0,"(6.0, 1.8)",4-11
493700359,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704242,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703953,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704970,,,,-67.0,28.0,"(6.0, 1.8)",4-11
493705378,-55.0,-76.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703820,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701124,-55.0,-77.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701950,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493705320,-54.0,-76.0,-52.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704708,-55.0,-80.0,-54.0,-63.0,28.0,"(6.0, 1.8)",4-11
493700755,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704807,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703996,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702289,-55.0,-79.0,-53.0,-66.0,28.0,"(6.0, 1.8)",4-11
493703762,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701691,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702127,-55.0,-80.0,-52.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700287,-55.0,-78.0,-53.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703601,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700815,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702930,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700919,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704286,-55.0,-79.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704956,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699904,-56.0,-77.0,-53.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704111,-55.0,-79.0,-52.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701079,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703513,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704579,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699774,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493705131,-56.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701355,-55.0,-78.0,-52.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703469,-55.0,-79.0,-52.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700434,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704475,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702728,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703266,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703484,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701486,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701878,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701617,-50.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703865,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702332,-50.0,-80.0,-54.0,-64.0,28.0,"(6.0, 1.8)",4-11
493699219,-55.0,-76.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700726,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703850,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701720,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702525,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704664,-55.0,-80.0,-52.0,-64.0,28.0,"(6.0, 1.8)",4-11
493699553,-55.0,-79.0,-54.0,-66.0,28.0,"(6.0, 1.8)",4-11
493700316,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702451,-56.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702098,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698831,-50.0,,-54.0,-66.0,28.0,"(6.0, 1.8)",4-11
493704520,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703370,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701005,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700889,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701254,-55.0,-78.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701341,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698888,-56.0,-78.0,-53.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704404,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700200,-55.0,-77.0,-51.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699874,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699248,-54.0,-80.0,-54.0,-62.0,28.0,"(6.0, 1.8)",4-11
493704127,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701109,-55.0,-78.0,-54.0,-60.0,28.0,"(6.0, 1.8)",4-11
493705000,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702639,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701530,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702698,,-79.0,-51.0,-66.0,28.0,"(6.0, 1.8)",4-11
493701966,-55.0,-80.0,-52.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701922,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701472,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699990,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700829,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701050,-55.0,-78.0,,,28.0,"(6.0, 1.8)",4-11
493702886,-48.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700844,-55.0,-78.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698738,-45.0,-73.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700035,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704096,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699700,-48.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702555,-55.0,-80.0,-54.0,-64.0,28.0,"(6.0, 1.8)",4-11
493700492,-48.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703673,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700094,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700783,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703790,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704068,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703426,-55.0,-79.0,-54.0,-61.0,28.0,"(6.0, 1.8)",4-11
493700109,-55.0,-78.0,-54.0,-63.0,28.0,"(6.0, 1.8)",4-11
493702856,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699686,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699047,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699233,-55.0,-78.0,-52.0,-69.0,28.0,"(6.0, 1.8)",4-11
493700799,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700478,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493701327,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493701588,-55.0,-80.0,-50.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701312,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699671,-48.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702230,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702362,-55.0,-80.0,-55.0,-63.0,28.0,"(6.0, 1.8)",4-11
493702813,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493705218,-55.0,-79.0,-55.0,-63.0,28.0,"(6.0, 1.8)",4-11
493705247,-55.0,-76.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702743,-47.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704039,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702510,-55.0,-80.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700522,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703924,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701893,-50.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704345,-55.0,-80.0,-55.0,-61.0,28.0,"(6.0, 1.8)",4-11
493701834,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700580,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704374,-55.0,-81.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704182,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704300,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703776,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702614,-55.0,-79.0,-55.0,-66.0,28.0,"(6.0, 1.8)",4-11
493703499,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702654,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704564,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703294,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700330,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493701284,-55.0,-78.0,-54.0,-63.0,28.0,"(6.0, 1.8)",4-11
493703747,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704766,-48.0,-80.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703165,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493705175,-55.0,-80.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703557,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702038,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703586,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701064,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700682,-55.0,-78.0,-54.0,-64.0,28.0,"(6.0, 1.8)",4-11
493701515,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702406,-55.0,-80.0,-54.0,-62.0,28.0,"(6.0, 1.8)",4-11
493702024,-55.0,-79.0,-51.0,-65.0,28.0,"(6.0, 1.8)",4-11
493700374,-55.0,-78.0,-53.0,-62.0,28.0,"(6.0, 1.8)",4-11
493700449,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704694,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701907,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704141,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703254,-55.0,-79.0,-53.0,,28.0,"(6.0, 1.8)",4-11
493700551,-50.0,-78.0,-55.0,-62.0,28.0,"(6.0, 1.8)",4-11
493702799,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704360,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700258,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703702,,,-53.0,-64.0,28.0,"(6.0, 1.8)",4-11
493704738,-55.0,-81.0,-50.0,-63.0,28.0,"(6.0, 1.8)",4-11
493700637,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703615,-55.0,,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699337,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704896,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699641,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702770,-55.0,-79.0,-54.0,-66.0,28.0,"(6.0, 1.8)",4-11
493699933,-56.0,-78.0,-53.0,-66.0,28.0,"(6.0, 1.8)",4-11
493702171,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701369,-55.0,-77.0,-54.0,-62.0,28.0,"(6.0, 1.8)",4-11
493701019,,,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698903,-47.0,-79.0,,,28.0,"(6.0, 1.8)",4-11
493699204,-55.0,-77.0,-55.0,-69.0,28.0,"(6.0, 1.8)",4-11
493699104,-55.0,-79.0,,,28.0,"(6.0, 1.8)",4-11
493701153,-55.0,-78.0,-55.0,-62.0,28.0,"(6.0, 1.8)",4-11
493700769,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704082,-55.0,-79.0,-55.0,-65.0,28.0,"(6.0, 1.8)",4-11
493703325,-55.0,-79.0,-52.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701863,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700079,-55.0,-78.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699438,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702142,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703717,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703805,-55.0,-79.0,-54.0,-65.0,28.0,"(6.0, 1.8)",4-11
493701269,-50.0,-78.0,-55.0,-62.0,28.0,"(6.0, 1.8)",4-11
493699293,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704054,-48.0,-80.0,-54.0,-62.0,28.0,"(6.0, 1.8)",4-11
493701646,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702756,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702347,-55.0,-80.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704271,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698776,-53.0,-77.0,-52.0,-70.0,28.0,"(6.0, 1.8)",4-11
493702376,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704752,-55.0,-81.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700154,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701936,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704460,-55.0,-80.0,-53.0,-64.0,28.0,"(6.0, 1.8)",4-11
493701749,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701167,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700124,-56.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702901,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701778,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699583,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699381,-55.0,-78.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699160,-55.0,-78.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702540,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703398,-46.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701559,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704722,-55.0,-80.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699103,,,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703967,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701994,-55.0,-80.0,-54.0,-62.0,28.0,"(6.0, 1.8)",4-11
493702436,-46.0,-79.0,-54.0,-62.0,28.0,"(6.0, 1.8)",4-11
493702842,-55.0,-79.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701049,,,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704430,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493700712,-55.0,-78.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699598,-55.0,-79.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700667,-55.0,-78.0,-53.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700566,-55.0,-78.0,-55.0,-65.0,28.0,"(6.0, 1.8)",4-11
493705101,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698858,-49.0,-77.0,-54.0,-70.0,28.0,"(6.0, 1.8)",4-11
493703384,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704941,-55.0,-80.0,-53.0,-65.0,28.0,"(6.0, 1.8)",4-11
493699626,-55.0,-78.0,-53.0,-66.0,28.0,"(6.0, 1.8)",4-11
493703016,-55.0,-79.0,-52.0,-66.0,28.0,"(6.0, 1.8)",4-11
493698932,-55.0,-80.0,-56.0,-69.0,28.0,"(6.0, 1.8)",4-11
493700975,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699278,-55.0,-80.0,-52.0,-65.0,28.0,"(6.0, 1.8)",4-11
493704881,-55.0,-80.0,-50.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704156,-48.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701792,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702714,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704550,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704490,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703542,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702083,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701661,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701734,-45.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702944,-55.0,-79.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493704853,-48.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493702303,-55.0,-80.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493705262,-55.0,-80.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704867,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493703061,-55.0,-79.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493703703,-55.0,-79.0,,,28.0,"(6.0, 1.8)",4-11
493702570,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701574,-55.0,-79.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701034,-55.0,-78.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493699322,-55.0,-80.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493701805,-55.0,-80.0,-54.0,-67.0,28.0,"(6.0, 1.8)",4-11
493701428,-55.0,-79.0,-54.0,-65.0,28.0,"(6.0, 1.8)",4-11
493703149,-55.0,-80.0,-53.0,-68.0,28.0,"(6.0, 1.8)",4-11
493702420,-55.0,-78.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493700229,-55.0,-77.0,-54.0,-68.0,28.0,"(6.0, 1.8)",4-11
493699467,-55.0,-77.0,-55.0,-68.0,28.0,"(6.0, 1.8)",4-11
493704256,-55.0,-79.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493698727,-57.0,-79.0,-54.0,-69.0,28.0,"(6.0, 1.8)",4-11
493704649,-55.0,-80.0,-55.0,-67.0,28.0,"(6.0, 1.8)",4-11
493705189,-55.0,-79.0,-55.0,-66.0,28.0,"(6.0, 1.8)",4-11
493699412,-55.0,-79.0,-53.0,-67.0,28.0,"(6.0, 1.8)",4-11
493708216,-57.0,-70.0,-54.0,-65.0,29.0,"(6.0, 1.2)",3-11
493708485,-58.0,-70.0,-54.0,-59.0,29.0,"(6.0, 1.2)",3-11
493707894,-57.0,-70.0,-54.0,-56.0,29.0,"(6.0, 1.2)",3-11
493713870,-58.0,-71.0,-54.0,-64.0,29.0,"(6.0, 1.2)",3-11
493713579,-58.0,-70.0,-54.0,-64.0,29.0,"(6.0, 1.2)",3-11
493710732,-57.0,-79.0,-54.0,-69.0,29.0,"(6.0, 1.2)",3-11
493710458,-57.0,-70.0,-54.0,-64.0,29.0,"(6.0, 1.2)",3-11
493707566,-50.0,-72.0,-58.0,-64.0,29.0,"(6.0, 1.2)",3-11
493712539,-58.0,-70.0,-51.0,-62.0,29.0,"(6.0, 1.2)",3-11
493708437,-58.0,-70.0,-54.0,-64.0,29.0,"(6.0, 1.2)",3-11
493708560,-58.0,-70.0,-54.0,-64.0,29.0,"(6.0, 1.2)",3-11
